record_id,phase_id,entity,country,date,metric_type,metric_category,d_value,c_value,n_value,balance_score,sustainability_index,unit,source_type,source_name,url,notes
234,1,Mine Extraction_Entity,USA,2025-01-30,daily_state,ndc_balance,224.36,252.05,190.9,80.28,0.1288,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
235,2,Ore Processing_Entity,USA,2025-01-30,daily_state,ndc_balance,248.66,273.99,216.96,83.12,0.1535,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
236,3,Doré Production_Entity,USA,2025-01-30,daily_state,ndc_balance,235.91,212.45,183.5,81.97,0.1785,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
237,4,Refining_Entity,USA,2025-01-30,daily_state,ndc_balance,259.27,251.24,239.89,93.99,1.3416,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
238,5,Bar Casting & Assay_Entity,USA,2025-01-30,daily_state,ndc_balance,234.87,217.46,194.86,86.22,0.3194,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
239,6,Logistics & Vaulting_Entity,USA,2025-01-30,daily_state,ndc_balance,273.06,270.45,266.61,98.11,5.9537,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
240,7,Exchange Registration_Entity,USA,2025-01-30,daily_state,ndc_balance,212.69,236.75,183.12,81.6,0.1698,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
241,0,Geological Prospecting_Entity,USA,2025-01-31,daily_state,ndc_balance,274.96,236.43,192.65,75.56,0.0669,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
242,1,Mine Extraction_Entity,USA,2025-01-31,daily_state,ndc_balance,242.64,239.91,235.9,97.77,5.7288,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
243,2,Ore Processing_Entity,USA,2025-01-31,daily_state,ndc_balance,233.19,214.31,190.14,85.06,0.2731,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
244,3,Doré Production_Entity,USA,2025-01-31,daily_state,ndc_balance,265.79,211.83,158.09,66.63,0.0342,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
245,4,Refining_Entity,USA,2025-01-31,daily_state,ndc_balance,253.71,260.96,243.4,94.6,1.5986,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
246,5,Bar Casting & Assay_Entity,USA,2025-01-31,daily_state,ndc_balance,228.23,228.36,228.03,99.88,9.9827,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
247,6,Logistics & Vaulting_Entity,USA,2025-01-31,daily_state,ndc_balance,268.2,254.59,236.09,90.35,0.5125,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
248,7,Exchange Registration_Entity,USA,2025-01-31,daily_state,ndc_balance,240.74,266.64,208.63,82.34,0.1469,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
249,0,Geological Prospecting_Entity,USA,2025-02-01,daily_state,ndc_balance,268.1,249.84,225.86,87.27,0.2913,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
250,1,Mine Extraction_Entity,USA,2025-02-01,daily_state,ndc_balance,236.5,237.56,234.92,99.11,8.9893,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
251,2,Ore Processing_Entity,USA,2025-02-01,daily_state,ndc_balance,254.3,241.61,224.32,90.5,0.5846,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
252,3,Doré Production_Entity,USA,2025-02-01,daily_state,ndc_balance,264.08,217.46,168.36,70.25,0.0458,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
253,4,Refining_Entity,USA,2025-02-01,daily_state,ndc_balance,227.59,248.26,201.24,84.66,0.2287,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
254,5,Bar Casting & Assay_Entity,USA,2025-02-01,daily_state,ndc_balance,242.63,233.71,221.26,92.92,1.1179,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
255,6,Logistics & Vaulting_Entity,USA,2025-02-01,daily_state,ndc_balance,223.48,245.35,195.92,83.67,0.2047,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
256,7,Exchange Registration_Entity,USA,2025-02-01,daily_state,ndc_balance,249.21,256.76,238.5,94.29,1.4912,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
257,0,Geological Prospecting_Entity,USA,2025-02-02,daily_state,ndc_balance,251.03,242.61,230.77,93.51,1.236,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
258,1,Mine Extraction_Entity,USA,2025-02-02,daily_state,ndc_balance,267.66,221.38,172.25,70.76,0.0465,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
259,2,Ore Processing_Entity,USA,2025-02-02,daily_state,ndc_balance,258.05,214.92,168.59,71.59,0.0535,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
260,3,Doré Production_Entity,USA,2025-02-02,daily_state,ndc_balance,237.42,223.17,204.15,88.69,0.4692,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
261,4,Refining_Entity,USA,2025-02-02,daily_state,ndc_balance,261.73,243.82,220.31,87.21,0.3024,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
262,5,Bar Casting & Assay_Entity,USA,2025-02-02,daily_state,ndc_balance,249.8,225.08,194.54,82.04,0.161,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
263,6,Logistics & Vaulting_Entity,USA,2025-02-02,daily_state,ndc_balance,245.5,231.26,212.16,89.04,0.4695,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
264,7,Exchange Registration_Entity,USA,2025-02-02,daily_state,ndc_balance,255.75,227.16,192.74,79.96,0.1209,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
265,0,Geological Prospecting_Entity,USA,2025-02-03,daily_state,ndc_balance,269.95,214.84,160.1,66.48,0.0328,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
266,1,Mine Extraction_Entity,USA,2025-02-03,daily_state,ndc_balance,237.9,275.19,195.13,76.26,0.0714,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
267,2,Ore Processing_Entity,USA,2025-02-03,daily_state,ndc_balance,243.47,221.33,193.54,83.37,0.1999,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
268,3,Doré Production_Entity,USA,2025-02-03,daily_state,ndc_balance,253.29,236.44,214.24,87.55,0.3405,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
269,4,Refining_Entity,USA,2025-02-03,daily_state,ndc_balance,237.46,225.27,208.72,90.24,0.6308,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
270,5,Bar Casting & Assay_Entity,USA,2025-02-03,daily_state,ndc_balance,291.53,240.47,186.53,70.45,0.0382,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
271,6,Logistics & Vaulting_Entity,USA,2025-02-03,daily_state,ndc_balance,221.12,271.89,168.78,68.83,0.0386,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
272,7,Exchange Registration_Entity,USA,2025-02-03,daily_state,ndc_balance,259.17,231.2,197.27,80.59,0.1263,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
273,0,Geological Prospecting_Entity,USA,2025-02-04,daily_state,ndc_balance,236.0,257.12,209.02,84.85,0.2193,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
274,1,Mine Extraction_Entity,USA,2025-02-04,daily_state,ndc_balance,246.3,210.33,169.96,74.67,0.0767,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
275,2,Ore Processing_Entity,USA,2025-02-04,daily_state,ndc_balance,276.81,237.19,192.45,75.11,0.0633,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
276,3,Doré Production_Entity,USA,2025-02-04,daily_state,ndc_balance,272.43,268.01,261.58,96.81,3.3839,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
277,4,Refining_Entity,USA,2025-02-04,daily_state,ndc_balance,234.98,263.6,200.31,80.49,0.1207,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
278,5,Bar Casting & Assay_Entity,USA,2025-02-04,daily_state,ndc_balance,240.23,211.4,177.27,78.66,0.1189,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
279,6,Logistics & Vaulting_Entity,USA,2025-02-04,daily_state,ndc_balance,243.63,252.16,231.65,93.46,1.2092,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
280,7,Exchange Registration_Entity,USA,2025-02-04,daily_state,ndc_balance,243.06,239.47,234.24,97.09,4.3748,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
281,0,Geological Prospecting_Entity,USA,2025-02-05,daily_state,ndc_balance,267.15,246.92,220.73,85.94,0.2384,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
282,1,Mine Extraction_Entity,USA,2025-02-05,daily_state,ndc_balance,237.35,257.64,211.26,85.43,0.2372,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
283,2,Ore Processing_Entity,USA,2025-02-05,daily_state,ndc_balance,252.97,199.61,147.38,65.58,0.035,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
284,3,Doré Production_Entity,USA,2025-02-05,daily_state,ndc_balance,256.43,252.05,245.71,96.65,3.4343,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
285,4,Refining_Entity,USA,2025-02-05,daily_state,ndc_balance,250.3,261.05,235.41,92.09,0.7966,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
286,5,Bar Casting & Assay_Entity,USA,2025-02-05,daily_state,ndc_balance,239.91,251.06,224.58,91.51,0.7454,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
287,6,Logistics & Vaulting_Entity,USA,2025-02-05,daily_state,ndc_balance,226.5,252.33,194.8,81.49,0.1476,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
288,7,Exchange Registration_Entity,USA,2025-02-05,daily_state,ndc_balance,279.3,227.09,173.29,68.81,0.0366,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
289,0,Geological Prospecting_Entity,USA,2025-02-06,daily_state,ndc_balance,238.6,232.22,223.13,94.79,1.9706,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
290,1,Mine Extraction_Entity,USA,2025-02-06,daily_state,ndc_balance,251.95,225.87,193.93,81.3,0.1448,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
291,2,Ore Processing_Entity,USA,2025-02-06,daily_state,ndc_balance,256.32,260.24,250.6,97.03,3.9369,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
292,3,Doré Production_Entity,USA,2025-02-06,daily_state,ndc_balance,258.02,213.17,165.66,70.64,0.0495,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
293,4,Refining_Entity,USA,2025-02-06,daily_state,ndc_balance,264.93,261.87,257.39,97.72,5.1727,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
294,5,Bar Casting & Assay_Entity,USA,2025-02-06,daily_state,ndc_balance,262.45,251.71,236.83,92.14,0.7976,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
295,6,Logistics & Vaulting_Entity,USA,2025-02-06,daily_state,ndc_balance,253.3,263.58,239.0,92.5,0.8644,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
296,7,Exchange Registration_Entity,USA,2025-02-06,daily_state,ndc_balance,278.85,227.85,174.83,69.36,0.0383,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
297,0,Geological Prospecting_Entity,USA,2025-02-07,daily_state,ndc_balance,266.17,243.45,214.6,84.3,0.19,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
298,1,Mine Extraction_Entity,USA,2025-02-07,daily_state,ndc_balance,248.05,217.34,181.26,78.07,0.1049,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
299,2,Ore Processing_Entity,USA,2025-02-07,daily_state,ndc_balance,245.73,227.05,202.89,85.9,0.2786,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
300,3,Doré Production_Entity,USA,2025-02-07,daily_state,ndc_balance,243.04,225.23,202.07,86.37,0.3056,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
301,4,Refining_Entity,USA,2025-02-07,daily_state,ndc_balance,243.27,237.69,229.69,95.52,2.4333,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
302,5,Bar Casting & Assay_Entity,USA,2025-02-07,daily_state,ndc_balance,251.45,215.93,175.67,75.39,0.0787,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
303,6,Logistics & Vaulting_Entity,USA,2025-02-07,daily_state,ndc_balance,228.32,251.51,199.27,83.16,0.1824,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
304,7,Exchange Registration_Entity,USA,2025-02-07,daily_state,ndc_balance,238.04,264.34,205.58,81.95,0.1425,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
305,0,Geological Prospecting_Entity,USA,2025-02-08,daily_state,ndc_balance,253.38,255.92,249.64,98.03,6.0734,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
306,1,Mine Extraction_Entity,USA,2025-02-08,daily_state,ndc_balance,271.16,239.43,201.62,79.13,0.0983,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
307,2,Ore Processing_Entity,USA,2025-02-08,daily_state,ndc_balance,241.38,260.69,216.31,86.23,0.2612,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
308,3,Doré Production_Entity,USA,2025-02-08,daily_state,ndc_balance,257.64,241.63,220.34,88.31,0.3753,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
309,4,Refining_Entity,USA,2025-02-08,daily_state,ndc_balance,270.87,241.18,205.28,80.31,0.1122,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
310,5,Bar Casting & Assay_Entity,USA,2025-02-08,daily_state,ndc_balance,250.49,245.38,238.01,96.0,2.7695,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
311,6,Logistics & Vaulting_Entity,USA,2025-02-08,daily_state,ndc_balance,235.98,246.4,221.58,91.89,0.844,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
312,7,Exchange Registration_Entity,USA,2025-02-08,daily_state,ndc_balance,270.95,253.01,229.35,87.6,0.3013,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
313,0,Geological Prospecting_Entity,USA,2025-02-09,daily_state,ndc_balance,250.47,242.09,230.31,93.53,1.2471,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
314,1,Mine Extraction_Entity,USA,2025-02-09,daily_state,ndc_balance,254.96,258.5,249.8,97.3,4.4483,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
315,2,Ore Processing_Entity,USA,2025-02-09,daily_state,ndc_balance,259.14,239.03,213.1,85.62,0.2413,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
316,3,Doré Production_Entity,USA,2025-02-09,daily_state,ndc_balance,254.87,253.64,251.81,99.04,8.6807,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
317,4,Refining_Entity,USA,2025-02-09,daily_state,ndc_balance,234.89,248.03,217.11,89.95,0.5478,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
318,5,Bar Casting & Assay_Entity,USA,2025-02-09,daily_state,ndc_balance,217.58,253.69,176.74,75.23,0.0761,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
319,6,Logistics & Vaulting_Entity,USA,2025-02-09,daily_state,ndc_balance,259.91,258.46,256.3,98.89,8.2641,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
320,7,Exchange Registration_Entity,USA,2025-02-09,daily_state,ndc_balance,244.07,250.56,234.82,94.95,1.9193,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
321,0,Geological Prospecting_Entity,USA,2025-02-10,daily_state,ndc_balance,271.36,270.45,269.09,99.33,9.233,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
322,1,Mine Extraction_Entity,USA,2025-02-10,daily_state,ndc_balance,249.56,247.51,244.47,98.37,7.0316,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
323,2,Ore Processing_Entity,USA,2025-02-10,daily_state,ndc_balance,266.66,119.98,59.53,33.28,0.0046,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
324,3,Doré Production_Entity,USA,2025-02-10,daily_state,ndc_balance,245.15,269.04,215.04,83.73,0.1722,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
325,4,Refining_Entity,USA,2025-02-10,daily_state,ndc_balance,264.63,251.65,233.94,90.65,0.5602,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
326,5,Bar Casting & Assay_Entity,USA,2025-02-10,daily_state,ndc_balance,227.41,244.1,205.5,87.22,0.3466,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
327,6,Logistics & Vaulting_Entity,USA,2025-02-10,daily_state,ndc_balance,241.15,250.96,227.51,92.48,0.9417,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
328,7,Exchange Registration_Entity,USA,2025-02-10,daily_state,ndc_balance,237.86,226.54,211.05,90.92,0.7236,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
329,0,Geological Prospecting_Entity,USA,2025-02-11,daily_state,ndc_balance,219.69,266.49,170.3,70.38,0.0455,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
330,1,Mine Extraction_Entity,USA,2025-02-11,daily_state,ndc_balance,244.67,247.33,240.76,97.87,5.859,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
331,2,Ore Processing_Entity,USA,2025-02-11,daily_state,ndc_balance,249.97,128.65,67.94,37.88,0.0068,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
332,3,Doré Production_Entity,USA,2025-02-11,daily_state,ndc_balance,235.11,223.57,207.83,90.65,0.6981,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
333,4,Refining_Entity,USA,2025-02-11,daily_state,ndc_balance,243.15,248.27,235.78,95.96,2.7667,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
334,5,Bar Casting & Assay_Entity,USA,2025-02-11,daily_state,ndc_balance,242.06,273.1,204.84,79.67,0.1027,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
335,6,Logistics & Vaulting_Entity,USA,2025-02-11,daily_state,ndc_balance,269.41,256.22,238.22,90.67,0.5435,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
336,7,Exchange Registration_Entity,USA,2025-02-11,daily_state,ndc_balance,252.21,268.92,229.98,88.31,0.3454,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
337,0,Geological Prospecting_Entity,USA,2025-02-12,daily_state,ndc_balance,248.06,243.44,236.74,96.34,3.1848,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
338,1,Mine Extraction_Entity,USA,2025-02-12,daily_state,ndc_balance,253.88,256.63,249.84,97.88,5.6942,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
339,2,Ore Processing_Entity,USA,2025-02-12,daily_state,ndc_balance,259.55,140.5,76.3,39.96,0.0071,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
340,3,Doré Production_Entity,USA,2025-02-12,daily_state,ndc_balance,250.01,249.85,249.62,99.88,9.9765,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
341,4,Refining_Entity,USA,2025-02-12,daily_state,ndc_balance,268.73,231.25,188.61,75.66,0.0707,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
342,5,Bar Casting & Assay_Entity,USA,2025-02-12,daily_state,ndc_balance,234.19,234.6,233.58,99.65,9.8351,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
343,6,Logistics & Vaulting_Entity,USA,2025-02-12,daily_state,ndc_balance,267.35,270.83,262.26,97.46,4.5257,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
344,7,Exchange Registration_Entity,USA,2025-02-12,daily_state,ndc_balance,240.03,230.66,217.61,92.49,1.0214,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
345,0,Geological Prospecting_Entity,USA,2025-02-13,daily_state,ndc_balance,246.16,267.9,218.32,85.02,0.2071,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
346,1,Mine Extraction_Entity,USA,2025-02-13,daily_state,ndc_balance,251.48,227.17,197.0,82.42,0.1664,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
347,2,Ore Processing_Entity,USA,2025-02-13,daily_state,ndc_balance,258.38,141.91,77.73,40.59,0.0074,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
348,3,Doré Production_Entity,USA,2025-02-13,daily_state,ndc_balance,243.63,218.93,188.56,81.64,0.1612,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
349,4,Refining_Entity,USA,2025-02-13,daily_state,ndc_balance,288.01,241.92,191.66,72.61,0.0468,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
350,5,Bar Casting & Assay_Entity,USA,2025-02-13,daily_state,ndc_balance,263.62,230.5,191.74,77.78,0.0904,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
351,6,Logistics & Vaulting_Entity,USA,2025-02-13,daily_state,ndc_balance,266.38,240.04,207.5,82.06,0.1421,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
352,7,Exchange Registration_Entity,USA,2025-02-13,daily_state,ndc_balance,266.38,237.07,201.65,80.24,0.115,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
353,0,Geological Prospecting_Entity,USA,2025-02-14,daily_state,ndc_balance,265.7,243.42,215.04,84.56,0.1974,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
354,1,Mine Extraction_Entity,USA,2025-02-14,daily_state,ndc_balance,238.0,231.98,223.37,95.07,2.1619,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
355,2,Ore Processing_Entity,USA,2025-02-14,daily_state,ndc_balance,220.31,190.54,156.35,76.31,0.1115,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
356,3,Doré Production_Entity,USA,2025-02-14,daily_state,ndc_balance,278.94,216.73,157.39,64.01,0.0258,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
357,4,Refining_Entity,USA,2025-02-14,daily_state,ndc_balance,261.77,220.2,174.76,72.79,0.0575,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
358,5,Bar Casting & Assay_Entity,USA,2025-02-14,daily_state,ndc_balance,289.14,206.11,137.46,56.31,0.0145,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
359,6,Logistics & Vaulting_Entity,USA,2025-02-14,daily_state,ndc_balance,267.72,229.71,186.69,75.28,0.0688,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
360,7,Exchange Registration_Entity,USA,2025-02-14,daily_state,ndc_balance,278.4,229.79,178.38,70.53,0.0421,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
361,0,Geological Prospecting_Entity,USA,2025-02-15,daily_state,ndc_balance,226.96,237.98,211.85,91.15,0.7608,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
362,1,Mine Extraction_Entity,USA,2025-02-15,daily_state,ndc_balance,238.75,243.93,231.29,95.84,2.7138,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
363,2,Ore Processing_Entity,USA,2025-02-15,daily_state,ndc_balance,271.51,115.21,55.93,31.62,0.0041,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
364,3,Doré Production_Entity,USA,2025-02-15,daily_state,ndc_balance,258.0,218.38,174.61,73.56,0.0633,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
365,4,Refining_Entity,USA,2025-02-15,daily_state,ndc_balance,264.28,241.66,212.95,84.27,0.1917,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
366,5,Bar Casting & Assay_Entity,USA,2025-02-15,daily_state,ndc_balance,267.4,235.82,198.28,78.96,0.0993,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
367,6,Logistics & Vaulting_Entity,USA,2025-02-15,daily_state,ndc_balance,260.61,232.47,198.33,80.58,0.1247,index,simulated,Synthetic Generator - Shock,,Supply shock at Phase 2 on day 40 - cascade propagation
