record_id,phase_id,entity,country,date,metric_type,metric_category,d_value,c_value,n_value,balance_score,sustainability_index,unit,source_type,source_name,url,notes
741,3,Specification — carbon quantification_Entity,Madagascar,2025-03-09,daily_state,ndc_balance,309.06,286.1,253.24,81.94,1.9266,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
742,4,Certification — verification & registration_Entity,Guinea,2025-03-09,daily_state,ndc_balance,273.13,280.9,241.92,86.12,0.9744,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
743,5,Commercialisation outward_Entity,Tanzania,2025-03-09,daily_state,ndc_balance,257.78,251.59,237.96,92.31,1.6224,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
744,6,Capital return — Conservation Fund deployment_Entity,Benin,2025-03-09,daily_state,ndc_balance,255.88,257.84,218.67,84.81,0.276,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
745,7,Restoration specification — CBEMR design_Entity,Nigeria,2025-03-09,daily_state,ndc_balance,289.44,268.53,258.8,89.41,0.4584,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
746,8,Community custodial co-management_Entity,Cameroon,2025-03-09,daily_state,ndc_balance,230.71,258.75,203.34,78.59,1.3478,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
747,9,Physical recovery — active regeneration_Entity,Mozambique,2025-03-09,daily_state,ndc_balance,247.72,227.91,231.91,93.62,0.8251,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
748,10,Verified restoration — sustained blue economy asset_Entity,Madagascar,2025-03-09,daily_state,ndc_balance,293.6,292.23,261.11,88.93,2.0308,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
749,0,Pre-commercial: degraded ecosystem_Entity,Nigeria,2025-03-10,daily_state,ndc_balance,206.46,209.33,135.61,64.78,0.8761,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
750,1,Custodial formalisation_Entity,Cameroon,2025-03-10,daily_state,ndc_balance,216.67,263.2,207.98,79.02,0.2307,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
751,2,Data extraction — baseline remote sensing_Entity,Mozambique,2025-03-10,daily_state,ndc_balance,262.09,283.91,267.45,94.2,1.005,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
752,3,Specification — carbon quantification_Entity,Madagascar,2025-03-10,daily_state,ndc_balance,295.94,256.88,267.73,90.47,1.7063,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
753,4,Certification — verification & registration_Entity,Guinea,2025-03-10,daily_state,ndc_balance,276.43,283.08,249.83,88.25,1.0105,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
754,5,Commercialisation outward_Entity,Tanzania,2025-03-10,daily_state,ndc_balance,289.8,259.98,236.65,81.66,1.0374,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
755,6,Capital return — Conservation Fund deployment_Entity,Benin,2025-03-10,daily_state,ndc_balance,261.83,284.76,250.25,87.88,1.6235,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
756,7,Restoration specification — CBEMR design_Entity,Nigeria,2025-03-10,daily_state,ndc_balance,290.6,284.86,259.12,89.17,1.4009,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
757,8,Community custodial co-management_Entity,Cameroon,2025-03-10,daily_state,ndc_balance,254.58,252.25,174.72,68.63,1.1821,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
758,9,Physical recovery — active regeneration_Entity,Mozambique,2025-03-10,daily_state,ndc_balance,242.42,235.67,241.47,99.61,2.62,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
759,10,Verified restoration — sustained blue economy asset_Entity,Madagascar,2025-03-10,daily_state,ndc_balance,245.72,277.31,248.86,89.74,2.2046,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
760,0,Pre-commercial: degraded ecosystem_Entity,Nigeria,2025-03-11,daily_state,ndc_balance,200.72,196.85,132.19,65.86,1.1846,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
761,1,Custodial formalisation_Entity,Cameroon,2025-03-11,daily_state,ndc_balance,217.97,248.67,208.29,83.76,1.6448,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
762,2,Data extraction — baseline remote sensing_Entity,Mozambique,2025-03-11,daily_state,ndc_balance,250.67,293.92,280.21,95.34,2.6583,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
763,3,Specification — carbon quantification_Entity,Madagascar,2025-03-11,daily_state,ndc_balance,283.13,264.09,216.24,76.37,0.8607,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
764,4,Certification — verification & registration_Entity,Guinea,2025-03-11,daily_state,ndc_balance,281.54,294.92,237.66,80.58,1.6573,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
765,5,Commercialisation outward_Entity,Tanzania,2025-03-11,daily_state,ndc_balance,258.3,307.84,237.47,77.14,0.8021,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
766,6,Capital return — Conservation Fund deployment_Entity,Benin,2025-03-11,daily_state,ndc_balance,257.02,260.41,236.34,90.76,0.8614,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
767,7,Restoration specification — CBEMR design_Entity,Nigeria,2025-03-11,daily_state,ndc_balance,247.01,280.62,256.81,91.52,1.4329,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
768,8,Community custodial co-management_Entity,Cameroon,2025-03-11,daily_state,ndc_balance,216.74,242.09,201.89,83.39,0.4869,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
769,9,Physical recovery — active regeneration_Entity,Mozambique,2025-03-11,daily_state,ndc_balance,230.31,238.63,262.55,110.02,2.2022,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
770,10,Verified restoration — sustained blue economy asset_Entity,Madagascar,2025-03-11,daily_state,ndc_balance,265.85,282.79,262.45,92.81,1.504,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
771,0,Pre-commercial: degraded ecosystem_Entity,Nigeria,2025-03-12,daily_state,ndc_balance,193.13,210.26,134.71,64.07,0.798,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
772,1,Custodial formalisation_Entity,Cameroon,2025-03-12,daily_state,ndc_balance,221.83,284.74,215.39,75.64,0.3939,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
773,2,Data extraction — baseline remote sensing_Entity,Mozambique,2025-03-12,daily_state,ndc_balance,237.67,256.16,272.7,106.46,1.3543,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
774,3,Specification — carbon quantification_Entity,Madagascar,2025-03-12,daily_state,ndc_balance,288.51,274.11,282.44,97.9,2.6702,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
775,4,Certification — verification & registration_Entity,Guinea,2025-03-12,daily_state,ndc_balance,262.52,270.01,242.99,89.99,0.856,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
776,5,Commercialisation outward_Entity,Tanzania,2025-03-12,daily_state,ndc_balance,247.91,246.84,234.14,94.45,0.5041,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
777,6,Capital return — Conservation Fund deployment_Entity,Benin,2025-03-12,daily_state,ndc_balance,265.69,265.57,243.67,91.71,2.1278,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
778,7,Restoration specification — CBEMR design_Entity,Nigeria,2025-03-12,daily_state,ndc_balance,277.07,269.94,267.58,96.57,1.9054,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
779,8,Community custodial co-management_Entity,Cameroon,2025-03-12,daily_state,ndc_balance,239.71,265.79,204.66,77.0,1.3937,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
780,9,Physical recovery — active regeneration_Entity,Mozambique,2025-03-12,daily_state,ndc_balance,229.78,270.84,213.79,78.94,1.0538,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
781,10,Verified restoration — sustained blue economy asset_Entity,Madagascar,2025-03-12,daily_state,ndc_balance,287.85,283.85,246.75,85.72,1.9094,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
782,0,Pre-commercial: degraded ecosystem_Entity,Nigeria,2025-03-13,daily_state,ndc_balance,199.72,202.11,140.58,69.56,0.3969,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
783,1,Custodial formalisation_Entity,Cameroon,2025-03-13,daily_state,ndc_balance,224.06,245.04,213.05,86.94,2.1005,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
784,2,Data extraction — baseline remote sensing_Entity,Mozambique,2025-03-13,daily_state,ndc_balance,272.96,268.33,231.8,84.92,1.8198,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
785,3,Specification — carbon quantification_Entity,Madagascar,2025-03-13,daily_state,ndc_balance,256.15,271.25,259.74,95.76,1.1972,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
786,4,Certification — verification & registration_Entity,Guinea,2025-03-13,daily_state,ndc_balance,262.73,263.53,233.03,88.43,2.0723,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
787,5,Commercialisation outward_Entity,Tanzania,2025-03-13,daily_state,ndc_balance,247.63,264.14,248.33,94.01,2.0525,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
788,6,Capital return — Conservation Fund deployment_Entity,Benin,2025-03-13,daily_state,ndc_balance,288.32,266.99,218.56,75.8,0.7722,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
789,7,Restoration specification — CBEMR design_Entity,Nigeria,2025-03-13,daily_state,ndc_balance,291.39,290.16,281.1,96.47,1.9058,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
790,8,Community custodial co-management_Entity,Cameroon,2025-03-13,daily_state,ndc_balance,229.89,250.66,187.63,74.85,0.7876,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
791,9,Physical recovery — active regeneration_Entity,Mozambique,2025-03-13,daily_state,ndc_balance,278.11,255.31,233.21,83.86,1.9415,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
792,10,Verified restoration — sustained blue economy asset_Entity,Madagascar,2025-03-13,daily_state,ndc_balance,277.77,258.7,238.42,85.83,0.2379,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
793,0,Pre-commercial: degraded ecosystem_Entity,Nigeria,2025-03-14,daily_state,ndc_balance,199.67,221.7,134.4,60.62,0.748,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
794,1,Custodial formalisation_Entity,Cameroon,2025-03-14,daily_state,ndc_balance,243.23,257.92,218.72,84.8,0.8928,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
795,2,Data extraction — baseline remote sensing_Entity,Mozambique,2025-03-14,daily_state,ndc_balance,255.78,290.3,230.99,79.57,0.8689,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
796,3,Specification — carbon quantification_Entity,Madagascar,2025-03-14,daily_state,ndc_balance,251.89,287.64,268.07,93.2,1.8139,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
797,4,Certification — verification & registration_Entity,Guinea,2025-03-14,daily_state,ndc_balance,268.36,258.84,226.23,84.3,0.7859,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
798,5,Commercialisation outward_Entity,Tanzania,2025-03-14,daily_state,ndc_balance,242.92,276.61,236.19,85.39,2.1644,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
799,6,Capital return — Conservation Fund deployment_Entity,Benin,2025-03-14,daily_state,ndc_balance,240.32,246.92,227.48,92.13,2.2996,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
800,7,Restoration specification — CBEMR design_Entity,Nigeria,2025-03-14,daily_state,ndc_balance,306.41,269.19,260.22,84.93,1.707,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
801,8,Community custodial co-management_Entity,Cameroon,2025-03-14,daily_state,ndc_balance,256.7,239.62,201.14,78.36,1.2792,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
802,9,Physical recovery — active regeneration_Entity,Mozambique,2025-03-14,daily_state,ndc_balance,232.63,241.81,212.74,87.98,1.6019,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
803,10,Verified restoration — sustained blue economy asset_Entity,Madagascar,2025-03-14,daily_state,ndc_balance,293.02,271.8,241.77,82.51,0.2692,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
804,0,Pre-commercial: degraded ecosystem_Entity,Nigeria,2025-03-15,daily_state,ndc_balance,205.83,195.93,131.28,63.78,0.3306,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
805,1,Custodial formalisation_Entity,Cameroon,2025-03-15,daily_state,ndc_balance,210.68,260.55,191.12,73.35,1.4784,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
806,2,Data extraction — baseline remote sensing_Entity,Mozambique,2025-03-15,daily_state,ndc_balance,250.19,262.85,227.7,86.63,1.9381,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
807,3,Specification — carbon quantification_Entity,Madagascar,2025-03-15,daily_state,ndc_balance,298.53,243.89,259.93,87.07,0.4893,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
808,4,Certification — verification & registration_Entity,Guinea,2025-03-15,daily_state,ndc_balance,266.42,270.39,263.92,97.61,2.2483,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
809,5,Commercialisation outward_Entity,Tanzania,2025-03-15,daily_state,ndc_balance,269.61,294.48,229.9,78.07,0.7675,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
810,6,Capital return — Conservation Fund deployment_Entity,Benin,2025-03-15,daily_state,ndc_balance,265.79,271.49,217.24,80.02,1.5545,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
811,7,Restoration specification — CBEMR design_Entity,Nigeria,2025-03-15,daily_state,ndc_balance,273.62,283.06,243.93,86.18,1.1663,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
812,8,Community custodial co-management_Entity,Cameroon,2025-03-15,daily_state,ndc_balance,262.59,269.58,184.41,68.41,1.3335,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
813,9,Physical recovery — active regeneration_Entity,Mozambique,2025-03-15,daily_state,ndc_balance,280.61,265.73,204.89,73.02,0.7093,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
814,10,Verified restoration — sustained blue economy asset_Entity,Madagascar,2025-03-15,daily_state,ndc_balance,279.9,270.37,259.87,92.84,2.2468,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
815,0,Pre-commercial: degraded ecosystem_Entity,Nigeria,2025-03-16,daily_state,ndc_balance,205.22,206.1,132.69,64.38,1.139,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
816,1,Custodial formalisation_Entity,Cameroon,2025-03-16,daily_state,ndc_balance,220.92,258.27,215.94,83.61,1.5605,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
817,2,Data extraction — baseline remote sensing_Entity,Mozambique,2025-03-16,daily_state,ndc_balance,259.21,253.44,236.82,91.36,1.6804,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
818,3,Specification — carbon quantification_Entity,Madagascar,2025-03-16,daily_state,ndc_balance,272.31,285.04,257.37,90.29,1.9202,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
819,4,Certification — verification & registration_Entity,Guinea,2025-03-16,daily_state,ndc_balance,272.98,296.2,213.8,72.18,0.2802,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
820,5,Commercialisation outward_Entity,Tanzania,2025-03-16,daily_state,ndc_balance,261.73,254.61,219.95,84.04,0.9811,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
821,6,Capital return — Conservation Fund deployment_Entity,Benin,2025-03-16,daily_state,ndc_balance,274.98,268.53,237.91,86.52,0.9786,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
822,7,Restoration specification — CBEMR design_Entity,Nigeria,2025-03-16,daily_state,ndc_balance,282.63,286.34,253.18,88.42,1.9934,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
823,8,Community custodial co-management_Entity,Cameroon,2025-03-16,daily_state,ndc_balance,243.76,277.49,189.78,68.39,1.0162,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
824,9,Physical recovery — active regeneration_Entity,Mozambique,2025-03-16,daily_state,ndc_balance,243.83,247.56,239.09,96.58,1.2458,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
825,10,Verified restoration — sustained blue economy asset_Entity,Madagascar,2025-03-16,daily_state,ndc_balance,271.38,266.78,260.76,96.09,1.002,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
826,0,Pre-commercial: degraded ecosystem_Entity,Nigeria,2025-03-17,daily_state,ndc_balance,190.97,197.76,130.63,66.05,0.5289,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
827,1,Custodial formalisation_Entity,Cameroon,2025-03-17,daily_state,ndc_balance,243.86,237.3,197.86,81.14,0.836,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
828,2,Data extraction — baseline remote sensing_Entity,Mozambique,2025-03-17,daily_state,ndc_balance,283.61,286.98,275.84,96.12,2.5676,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
829,3,Specification — carbon quantification_Entity,Madagascar,2025-03-17,daily_state,ndc_balance,270.06,278.7,255.83,91.79,1.9229,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
830,4,Certification — verification & registration_Entity,Guinea,2025-03-17,daily_state,ndc_balance,251.81,263.61,233.36,88.52,1.0108,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
831,5,Commercialisation outward_Entity,Tanzania,2025-03-17,daily_state,ndc_balance,257.48,268.35,240.67,89.69,1.4026,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
832,6,Capital return — Conservation Fund deployment_Entity,Benin,2025-03-17,daily_state,ndc_balance,251.6,322.37,242.36,75.18,1.1798,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
833,7,Restoration specification — CBEMR design_Entity,Nigeria,2025-03-17,daily_state,ndc_balance,278.09,269.32,246.2,88.53,1.0399,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
834,8,Community custodial co-management_Entity,Cameroon,2025-03-17,daily_state,ndc_balance,222.34,239.34,192.1,80.26,0.4596,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
835,9,Physical recovery — active regeneration_Entity,Mozambique,2025-03-17,daily_state,ndc_balance,244.8,231.92,226.5,92.52,1.7881,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
836,10,Verified restoration — sustained blue economy asset_Entity,Madagascar,2025-03-17,daily_state,ndc_balance,303.47,269.21,275.71,90.85,0.5533,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
837,0,Pre-commercial: degraded ecosystem_Entity,Nigeria,2025-03-18,daily_state,ndc_balance,202.74,195.06,141.17,69.63,0.2947,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
838,1,Custodial formalisation_Entity,Cameroon,2025-03-18,daily_state,ndc_balance,205.76,280.53,218.27,77.81,0.5081,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
839,2,Data extraction — baseline remote sensing_Entity,Mozambique,2025-03-18,daily_state,ndc_balance,254.48,291.8,249.8,85.61,0.8043,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
840,3,Specification — carbon quantification_Entity,Madagascar,2025-03-18,daily_state,ndc_balance,305.0,290.53,261.43,85.71,0.6324,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
841,4,Certification — verification & registration_Entity,Guinea,2025-03-18,daily_state,ndc_balance,272.76,266.04,259.31,95.07,2.4842,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
842,5,Commercialisation outward_Entity,Tanzania,2025-03-18,daily_state,ndc_balance,260.4,284.38,215.12,75.65,0.4021,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
843,6,Capital return — Conservation Fund deployment_Entity,Benin,2025-03-18,daily_state,ndc_balance,275.77,282.48,227.95,80.7,0.6453,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
844,7,Restoration specification — CBEMR design_Entity,Nigeria,2025-03-18,daily_state,ndc_balance,272.34,277.77,296.94,106.9,1.2562,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
845,8,Community custodial co-management_Entity,Cameroon,2025-03-18,daily_state,ndc_balance,229.67,257.57,197.52,76.69,0.6378,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
846,9,Physical recovery — active regeneration_Entity,Mozambique,2025-03-18,daily_state,ndc_balance,255.82,256.17,221.52,86.47,1.7154,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
847,10,Verified restoration — sustained blue economy asset_Entity,Madagascar,2025-03-18,daily_state,ndc_balance,303.41,287.46,283.67,93.49,1.8278,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
848,0,Pre-commercial: degraded ecosystem_Entity,Nigeria,2025-03-19,daily_state,ndc_balance,206.67,205.41,149.04,72.11,0.7706,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
849,1,Custodial formalisation_Entity,Cameroon,2025-03-19,daily_state,ndc_balance,193.17,248.79,232.59,93.49,0.6937,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
850,2,Data extraction — baseline remote sensing_Entity,Mozambique,2025-03-19,daily_state,ndc_balance,271.56,238.07,264.8,97.51,0.9831,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
851,3,Specification — carbon quantification_Entity,Madagascar,2025-03-19,daily_state,ndc_balance,255.33,292.94,263.88,90.08,1.9894,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
852,4,Certification — verification & registration_Entity,Guinea,2025-03-19,daily_state,ndc_balance,238.53,291.1,252.37,86.7,0.3445,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
853,5,Commercialisation outward_Entity,Tanzania,2025-03-19,daily_state,ndc_balance,268.6,268.6,216.85,80.73,1.6074,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
854,6,Capital return — Conservation Fund deployment_Entity,Benin,2025-03-19,daily_state,ndc_balance,270.5,267.51,221.18,81.77,0.8861,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
855,7,Restoration specification — CBEMR design_Entity,Nigeria,2025-03-19,daily_state,ndc_balance,277.44,275.06,240.44,86.66,2.1993,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
856,8,Community custodial co-management_Entity,Cameroon,2025-03-19,daily_state,ndc_balance,211.22,279.55,215.36,77.04,0.359,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
857,9,Physical recovery — active regeneration_Entity,Mozambique,2025-03-19,daily_state,ndc_balance,248.06,254.45,232.11,91.22,1.8326,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
858,10,Verified restoration — sustained blue economy asset_Entity,Madagascar,2025-03-19,daily_state,ndc_balance,294.55,259.8,231.5,78.59,1.1471,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
859,0,Pre-commercial: degraded ecosystem_Entity,Nigeria,2025-03-20,daily_state,ndc_balance,169.59,186.84,138.26,74.0,0.9377,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
860,1,Custodial formalisation_Entity,Cameroon,2025-03-20,daily_state,ndc_balance,201.88,269.77,207.56,76.94,1.2352,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
861,2,Data extraction — baseline remote sensing_Entity,Mozambique,2025-03-20,daily_state,ndc_balance,256.13,287.03,236.58,82.42,1.7428,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
862,3,Specification — carbon quantification_Entity,Madagascar,2025-03-20,daily_state,ndc_balance,265.18,226.77,240.59,90.73,0.3682,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
863,4,Certification — verification & registration_Entity,Guinea,2025-03-20,daily_state,ndc_balance,254.34,264.52,254.24,96.11,2.4456,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
864,5,Commercialisation outward_Entity,Tanzania,2025-03-20,daily_state,ndc_balance,235.21,288.92,240.37,83.2,0.6578,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
865,6,Capital return — Conservation Fund deployment_Entity,Benin,2025-03-20,daily_state,ndc_balance,264.93,271.02,232.37,85.74,1.021,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
866,7,Restoration specification — CBEMR design_Entity,Nigeria,2025-03-20,daily_state,ndc_balance,303.77,273.7,268.69,88.45,1.9273,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
867,8,Community custodial co-management_Entity,Cameroon,2025-03-20,daily_state,ndc_balance,209.56,265.7,190.41,71.66,0.8437,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
868,9,Physical recovery — active regeneration_Entity,Mozambique,2025-03-20,daily_state,ndc_balance,254.48,247.99,227.66,89.46,1.1311,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
869,10,Verified restoration — sustained blue economy asset_Entity,Madagascar,2025-03-20,daily_state,ndc_balance,279.71,271.89,272.53,97.43,1.8716,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
870,0,Pre-commercial: degraded ecosystem_Entity,Nigeria,2025-03-21,daily_state,ndc_balance,208.83,195.19,151.56,72.58,0.4522,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
871,1,Custodial formalisation_Entity,Cameroon,2025-03-21,daily_state,ndc_balance,197.24,236.78,210.21,88.78,0.7108,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
