record_id,phase_id,entity,country,date,metric_type,metric_category,d_value,c_value,n_value,balance_score,sustainability_index,unit,source_type,source_name,url,notes
229,4,Refining_Entity,USA,2025-01-29,daily_state,ndc_balance,231.42,211.65,186.56,84.3,0.2495,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
230,5,Bar Casting & Assay_Entity,USA,2025-01-29,daily_state,ndc_balance,248.09,222.34,190.84,81.25,0.1486,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
231,6,Logistics & Vaulting_Entity,USA,2025-01-29,daily_state,ndc_balance,415.57,158.39,74.41,29.0,0.0015,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
232,7,Exchange Registration_Entity,USA,2025-01-29,daily_state,ndc_balance,260.76,273.8,242.91,90.91,0.5549,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
233,0,Geological Prospecting_Entity,USA,2025-01-30,daily_state,ndc_balance,211.05,264.46,157.75,66.77,0.0349,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
234,1,Mine Extraction_Entity,USA,2025-01-30,daily_state,ndc_balance,233.79,261.42,200.11,80.94,0.1293,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
235,2,Ore Processing_Entity,USA,2025-01-30,daily_state,ndc_balance,248.63,240.72,229.56,93.83,1.3775,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
236,3,Doré Production_Entity,USA,2025-01-30,daily_state,ndc_balance,246.3,270.3,216.03,83.73,0.1706,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
237,4,Refining_Entity,USA,2025-01-30,daily_state,ndc_balance,225.21,255.2,189.52,79.06,0.11,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
238,5,Bar Casting & Assay_Entity,USA,2025-01-30,daily_state,ndc_balance,275.62,255.76,229.87,86.58,0.2473,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
239,6,Logistics & Vaulting_Entity,USA,2025-01-30,daily_state,ndc_balance,466.49,172.07,80.18,28.3,0.0012,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
240,7,Exchange Registration_Entity,USA,2025-01-30,daily_state,ndc_balance,257.99,244.78,226.85,90.27,0.5423,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
241,0,Geological Prospecting_Entity,USA,2025-01-31,daily_state,ndc_balance,274.67,239.81,199.11,77.58,0.0816,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
242,1,Mine Extraction_Entity,USA,2025-01-31,daily_state,ndc_balance,242.24,272.65,205.61,80.01,0.107,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
243,2,Ore Processing_Entity,USA,2025-01-31,daily_state,ndc_balance,240.17,204.68,164.99,74.41,0.0788,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
244,3,Doré Production_Entity,USA,2025-01-31,daily_state,ndc_balance,239.66,255.48,218.63,88.36,0.3846,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
245,4,Refining_Entity,USA,2025-01-31,daily_state,ndc_balance,277.84,242.78,201.79,77.69,0.0807,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
246,5,Bar Casting & Assay_Entity,USA,2025-01-31,daily_state,ndc_balance,278.48,204.78,140.65,58.9,0.0184,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
247,6,Logistics & Vaulting_Entity,USA,2025-01-31,daily_state,ndc_balance,411.13,175.67,85.48,31.81,0.0018,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
248,7,Exchange Registration_Entity,USA,2025-01-31,daily_state,ndc_balance,233.99,251.25,211.35,87.17,0.3249,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
249,0,Geological Prospecting_Entity,USA,2025-02-01,daily_state,ndc_balance,263.82,228.88,188.55,76.73,0.0813,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
250,1,Mine Extraction_Entity,USA,2025-02-01,daily_state,ndc_balance,252.78,238.87,220.12,89.58,0.4915,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
251,2,Ore Processing_Entity,USA,2025-02-01,daily_state,ndc_balance,231.48,237.16,223.35,95.33,2.3686,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
252,3,Doré Production_Entity,USA,2025-02-01,daily_state,ndc_balance,247.13,235.87,220.42,91.29,0.7318,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
253,4,Refining_Entity,USA,2025-02-01,daily_state,ndc_balance,250.64,241.89,229.63,93.26,1.1568,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
254,5,Bar Casting & Assay_Entity,USA,2025-02-01,daily_state,ndc_balance,241.98,271.44,206.27,80.48,0.1139,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
255,6,Logistics & Vaulting_Entity,USA,2025-02-01,daily_state,ndc_balance,396.61,169.19,82.28,31.76,0.0019,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
256,7,Exchange Registration_Entity,USA,2025-02-01,daily_state,ndc_balance,289.53,224.76,163.08,63.93,0.0238,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
257,0,Geological Prospecting_Entity,USA,2025-02-02,daily_state,ndc_balance,222.92,258.36,182.41,76.01,0.079,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
258,1,Mine Extraction_Entity,USA,2025-02-02,daily_state,ndc_balance,208.46,234.12,177.43,80.32,0.1496,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
259,2,Ore Processing_Entity,USA,2025-02-02,daily_state,ndc_balance,292.92,201.38,130.0,53.52,0.0119,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
260,3,Doré Production_Entity,USA,2025-02-02,daily_state,ndc_balance,210.36,202.52,191.58,92.82,1.3992,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
261,4,Refining_Entity,USA,2025-02-02,daily_state,ndc_balance,267.97,268.12,267.74,99.89,9.9769,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
262,5,Bar Casting & Assay_Entity,USA,2025-02-02,daily_state,ndc_balance,238.87,257.61,214.49,86.46,0.2771,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
263,6,Logistics & Vaulting_Entity,USA,2025-02-02,daily_state,ndc_balance,447.81,206.81,103.72,34.08,0.0017,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
264,7,Exchange Registration_Entity,USA,2025-02-02,daily_state,ndc_balance,226.91,194.57,158.01,75.2,0.0947,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
265,0,Geological Prospecting_Entity,USA,2025-02-03,daily_state,ndc_balance,233.58,229.33,223.17,96.42,3.5607,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
266,1,Mine Extraction_Entity,USA,2025-02-03,daily_state,ndc_balance,244.82,235.3,222.06,92.52,0.9942,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
267,2,Ore Processing_Entity,USA,2025-02-03,daily_state,ndc_balance,272.38,271.86,271.09,99.62,9.7395,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
268,3,Doré Production_Entity,USA,2025-02-03,daily_state,ndc_balance,246.57,267.46,219.65,85.53,0.2239,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
269,4,Refining_Entity,USA,2025-02-03,daily_state,ndc_balance,257.15,241.61,220.88,88.62,0.3976,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
270,5,Bar Casting & Assay_Entity,USA,2025-02-03,daily_state,ndc_balance,265.76,243.23,214.58,84.4,0.1931,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
271,6,Logistics & Vaulting_Entity,USA,2025-02-03,daily_state,ndc_balance,461.16,158.42,72.72,26.9,0.0011,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
272,7,Exchange Registration_Entity,USA,2025-02-03,daily_state,ndc_balance,219.72,250.16,183.81,78.4,0.1068,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
273,0,Geological Prospecting_Entity,USA,2025-02-04,daily_state,ndc_balance,258.79,271.7,241.13,90.93,0.566,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
274,1,Mine Extraction_Entity,USA,2025-02-04,daily_state,ndc_balance,249.51,204.44,157.38,69.68,0.049,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
275,2,Ore Processing_Entity,USA,2025-02-04,daily_state,ndc_balance,266.85,258.87,247.58,94.2,1.3583,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
276,3,Doré Production_Entity,USA,2025-02-04,daily_state,ndc_balance,211.16,239.9,177.12,78.69,0.1196,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
277,4,Refining_Entity,USA,2025-02-04,daily_state,ndc_balance,218.2,223.38,210.76,95.46,2.71,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
278,5,Bar Casting & Assay_Entity,USA,2025-02-04,daily_state,ndc_balance,228.11,262.53,188.27,76.93,0.0837,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
279,6,Logistics & Vaulting_Entity,USA,2025-02-04,daily_state,ndc_balance,422.34,160.72,75.48,28.97,0.0015,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
280,7,Exchange Registration_Entity,USA,2025-02-04,daily_state,ndc_balance,246.12,218.47,185.23,79.88,0.1291,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
281,0,Geological Prospecting_Entity,USA,2025-02-05,daily_state,ndc_balance,256.6,219.65,178.0,74.98,0.0727,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
282,1,Mine Extraction_Entity,USA,2025-02-05,daily_state,ndc_balance,242.69,252.61,228.89,92.45,0.9224,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
283,2,Ore Processing_Entity,USA,2025-02-05,daily_state,ndc_balance,260.43,273.42,242.65,90.93,0.559,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
284,3,Doré Production_Entity,USA,2025-02-05,daily_state,ndc_balance,248.35,247.66,246.63,99.44,9.5409,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
285,4,Refining_Entity,USA,2025-02-05,daily_state,ndc_balance,241.25,244.55,236.42,97.33,4.7802,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
286,5,Bar Casting & Assay_Entity,USA,2025-02-05,daily_state,ndc_balance,253.53,240.7,223.25,90.38,0.5728,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
287,6,Logistics & Vaulting_Entity,USA,2025-02-05,daily_state,ndc_balance,383.92,184.97,94.53,35.47,0.0025,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
288,7,Exchange Registration_Entity,USA,2025-02-05,daily_state,ndc_balance,234.64,238.09,229.61,97.14,4.5667,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
289,0,Geological Prospecting_Entity,USA,2025-02-06,daily_state,ndc_balance,224.31,276.9,170.46,68.4,0.036,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
290,1,Mine Extraction_Entity,USA,2025-02-06,daily_state,ndc_balance,259.83,234.27,202.66,82.14,0.1508,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
291,2,Ore Processing_Entity,USA,2025-02-06,daily_state,ndc_balance,227.26,219.45,208.5,93.36,1.4102,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
292,3,Doré Production_Entity,USA,2025-02-06,daily_state,ndc_balance,276.05,243.44,204.68,78.96,0.0932,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
293,4,Refining_Entity,USA,2025-02-06,daily_state,ndc_balance,238.99,252.74,220.42,89.69,0.5021,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
294,5,Bar Casting & Assay_Entity,USA,2025-02-06,daily_state,ndc_balance,227.07,281.5,171.74,67.93,0.0336,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
295,6,Logistics & Vaulting_Entity,USA,2025-02-06,daily_state,ndc_balance,447.06,173.0,81.61,29.35,0.0013,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
296,7,Exchange Registration_Entity,USA,2025-02-06,daily_state,ndc_balance,213.97,190.19,161.52,80.07,0.1738,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
297,0,Geological Prospecting_Entity,USA,2025-02-07,daily_state,ndc_balance,220.37,206.51,188.12,88.18,0.4951,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
298,1,Mine Extraction_Entity,USA,2025-02-07,daily_state,ndc_balance,252.7,231.84,205.21,84.78,0.2247,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
299,2,Ore Processing_Entity,USA,2025-02-07,daily_state,ndc_balance,223.09,232.97,209.44,91.87,0.9297,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
300,3,Doré Production_Entity,USA,2025-02-07,daily_state,ndc_balance,260.11,253.2,243.35,94.82,1.7313,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
301,4,Refining_Entity,USA,2025-02-07,daily_state,ndc_balance,212.01,236.79,181.73,81.11,0.1602,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
302,5,Bar Casting & Assay_Entity,USA,2025-02-07,daily_state,ndc_balance,214.39,267.31,161.11,67.3,0.0356,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
303,6,Logistics & Vaulting_Entity,USA,2025-02-07,daily_state,ndc_balance,435.68,166.53,78.3,29.07,0.0014,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
304,7,Exchange Registration_Entity,USA,2025-02-07,daily_state,ndc_balance,210.77,244.41,172.35,75.94,0.0876,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
305,0,Geological Prospecting_Entity,USA,2025-02-08,daily_state,ndc_balance,204.94,248.4,159.02,70.48,0.0527,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
306,1,Mine Extraction_Entity,USA,2025-02-08,daily_state,ndc_balance,244.54,264.25,218.98,86.14,0.2509,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
307,2,Ore Processing_Entity,USA,2025-02-08,daily_state,ndc_balance,228.03,224.52,219.41,96.97,4.4804,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
308,3,Doré Production_Entity,USA,2025-02-08,daily_state,ndc_balance,219.87,214.89,207.75,95.57,2.8762,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
309,4,Refining_Entity,USA,2025-02-08,daily_state,ndc_balance,226.36,264.9,183.05,74.75,0.0669,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
310,5,Bar Casting & Assay_Entity,USA,2025-02-08,daily_state,ndc_balance,226.86,248.61,199.36,83.95,0.2069,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
311,6,Logistics & Vaulting_Entity,USA,2025-02-08,daily_state,ndc_balance,412.38,160.96,76.11,29.54,0.0016,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
312,7,Exchange Registration_Entity,USA,2025-02-08,daily_state,ndc_balance,222.65,270.97,171.95,70.0,0.0427,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
313,0,Geological Prospecting_Entity,USA,2025-02-09,daily_state,ndc_balance,225.84,260.23,186.13,76.78,0.0839,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
314,1,Mine Extraction_Entity,USA,2025-02-09,daily_state,ndc_balance,233.01,227.93,220.62,95.73,2.7927,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
315,2,Ore Processing_Entity,USA,2025-02-09,daily_state,ndc_balance,260.61,223.41,181.37,75.17,0.0717,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
316,3,Doré Production_Entity,USA,2025-02-09,daily_state,ndc_balance,250.75,232.13,207.97,86.2,0.2804,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
317,4,Refining_Entity,USA,2025-02-09,daily_state,ndc_balance,252.59,180.48,120.63,56.5,0.0192,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
318,5,Bar Casting & Assay_Entity,USA,2025-02-09,daily_state,ndc_balance,203.09,261.59,147.37,63.94,0.0291,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
319,6,Logistics & Vaulting_Entity,USA,2025-02-09,daily_state,ndc_balance,440.74,166.34,77.95,28.79,0.0013,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
320,7,Exchange Registration_Entity,USA,2025-02-09,daily_state,ndc_balance,221.44,263.16,175.8,72.83,0.0571,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
321,0,Geological Prospecting_Entity,USA,2025-02-10,daily_state,ndc_balance,263.86,189.31,127.01,56.83,0.018,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
322,1,Mine Extraction_Entity,USA,2025-02-10,daily_state,ndc_balance,232.28,231.69,230.8,99.49,9.6595,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
323,2,Ore Processing_Entity,USA,2025-02-10,daily_state,ndc_balance,264.06,302.46,219.24,77.58,0.0674,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
324,3,Doré Production_Entity,USA,2025-02-10,daily_state,ndc_balance,245.44,204.83,161.04,71.82,0.0603,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
325,4,Refining_Entity,USA,2025-02-10,daily_state,ndc_balance,258.05,273.02,237.84,89.61,0.4266,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
326,5,Bar Casting & Assay_Entity,USA,2025-02-10,daily_state,ndc_balance,240.81,224.15,202.3,87.08,0.3476,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
327,6,Logistics & Vaulting_Entity,USA,2025-02-10,daily_state,ndc_balance,439.16,189.95,92.84,32.14,0.0016,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
328,7,Exchange Registration_Entity,USA,2025-02-10,daily_state,ndc_balance,206.46,264.88,150.45,64.34,0.0292,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
329,0,Geological Prospecting_Entity,USA,2025-02-11,daily_state,ndc_balance,269.95,269.55,268.95,99.71,9.844,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
330,1,Mine Extraction_Entity,USA,2025-02-11,daily_state,ndc_balance,248.67,231.05,208.02,86.78,0.3119,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
331,2,Ore Processing_Entity,USA,2025-02-11,daily_state,ndc_balance,274.55,209.75,149.67,62.37,0.0238,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
332,3,Doré Production_Entity,USA,2025-02-11,daily_state,ndc_balance,258.77,205.75,153.16,66.38,0.0354,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
333,4,Refining_Entity,USA,2025-02-11,daily_state,ndc_balance,271.31,233.55,190.56,75.7,0.0697,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
334,5,Bar Casting & Assay_Entity,USA,2025-02-11,daily_state,ndc_balance,263.1,259.65,254.61,97.41,4.569,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
335,6,Logistics & Vaulting_Entity,USA,2025-02-11,daily_state,ndc_balance,395.54,201.37,105.73,37.46,0.0027,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
336,7,Exchange Registration_Entity,USA,2025-02-11,daily_state,ndc_balance,259.04,276.71,235.62,88.01,0.3102,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
337,0,Geological Prospecting_Entity,USA,2025-02-12,daily_state,ndc_balance,234.77,232.35,228.79,97.96,6.3093,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
338,1,Mine Extraction_Entity,USA,2025-02-12,daily_state,ndc_balance,252.91,222.41,186.34,78.57,0.1063,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
339,2,Ore Processing_Entity,USA,2025-02-12,daily_state,ndc_balance,283.85,243.61,198.04,75.31,0.0614,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
340,3,Doré Production_Entity,USA,2025-02-12,daily_state,ndc_balance,195.93,248.48,144.55,65.51,0.0361,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
341,4,Refining_Entity,USA,2025-02-12,daily_state,ndc_balance,243.04,238.13,231.04,96.04,2.9318,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
342,5,Bar Casting & Assay_Entity,USA,2025-02-12,daily_state,ndc_balance,229.55,268.02,186.15,75.05,0.0671,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
343,6,Logistics & Vaulting_Entity,USA,2025-02-12,daily_state,ndc_balance,442.39,184.25,88.87,31.13,0.0015,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
344,7,Exchange Registration_Entity,USA,2025-02-12,daily_state,ndc_balance,222.6,252.71,186.89,78.8,0.1091,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
345,0,Geological Prospecting_Entity,USA,2025-02-13,daily_state,ndc_balance,250.39,219.94,184.0,78.41,0.1067,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
346,1,Mine Extraction_Entity,USA,2025-02-13,daily_state,ndc_balance,261.58,251.5,237.47,92.58,0.8964,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
347,2,Ore Processing_Entity,USA,2025-02-13,daily_state,ndc_balance,280.81,271.38,258.13,93.51,1.0118,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
348,3,Doré Production_Entity,USA,2025-02-13,daily_state,ndc_balance,236.29,260.51,206.0,83.03,0.1676,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
349,4,Refining_Entity,USA,2025-02-13,daily_state,ndc_balance,230.98,257.4,198.58,81.44,0.1413,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
350,5,Bar Casting & Assay_Entity,USA,2025-02-13,daily_state,ndc_balance,225.93,222.66,217.91,97.15,4.8462,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
351,6,Logistics & Vaulting_Entity,USA,2025-02-13,daily_state,ndc_balance,425.6,139.88,63.72,26.11,0.0012,index,simulated,Synthetic Generator - Bottleneck,,Bottleneck at Phase 6 (Vaulting) - severe D-C imbalance
