record_id,phase_id,entity,country,date,metric_type,metric_category,d_value,c_value,n_value,balance_score,sustainability_index,unit,source_type,source_name,url,notes
384,7,Exchange Registration_Entity,USA,2025-02-17,daily_state,ndc_balance,289.65,209.5,141.63,57.49,0.0155,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 6.60%
385,0,Geological Prospecting_Entity,USA,2025-02-18,daily_state,ndc_balance,293.4,199.8,127.91,52.83,0.0114,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 6.91%
386,1,Mine Extraction_Entity,USA,2025-02-18,daily_state,ndc_balance,309.43,174.23,96.9,41.73,0.0055,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 6.91%
387,2,Ore Processing_Entity,USA,2025-02-18,daily_state,ndc_balance,310.22,192.12,114.01,46.7,0.0072,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 6.91%
388,3,Doré Production_Entity,USA,2025-02-18,daily_state,ndc_balance,287.23,173.07,100.7,45.16,0.0077,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 6.91%
389,4,Refining_Entity,USA,2025-02-18,daily_state,ndc_balance,301.2,184.52,108.64,46.08,0.0073,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 6.91%
390,5,Bar Casting & Assay_Entity,USA,2025-02-18,daily_state,ndc_balance,288.87,193.12,121.72,51.53,0.0109,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 6.91%
391,6,Logistics & Vaulting_Entity,USA,2025-02-18,daily_state,ndc_balance,344.58,171.63,89.12,36.65,0.0033,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 6.91%
392,7,Exchange Registration_Entity,USA,2025-02-18,daily_state,ndc_balance,294.92,191.07,117.39,49.45,0.0093,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 6.91%
393,0,Geological Prospecting_Entity,USA,2025-02-19,daily_state,ndc_balance,284.84,181.01,109.53,48.24,0.0093,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 7.24%
394,1,Mine Extraction_Entity,USA,2025-02-19,daily_state,ndc_balance,282.44,188.81,118.99,51.53,0.0114,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 7.24%
395,2,Ore Processing_Entity,USA,2025-02-19,daily_state,ndc_balance,305.2,195.49,119.02,48.73,0.0083,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 7.24%
396,3,Doré Production_Entity,USA,2025-02-19,daily_state,ndc_balance,284.05,183.18,112.13,49.15,0.0098,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 7.24%
397,4,Refining_Entity,USA,2025-02-19,daily_state,ndc_balance,279.58,189.28,120.58,52.42,0.0122,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 7.24%
398,5,Bar Casting & Assay_Entity,USA,2025-02-19,daily_state,ndc_balance,274.95,172.84,103.73,47.58,0.0096,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 7.24%
399,6,Logistics & Vaulting_Entity,USA,2025-02-19,daily_state,ndc_balance,340.52,178.56,95.24,38.62,0.0038,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 7.24%
400,7,Exchange Registration_Entity,USA,2025-02-19,daily_state,ndc_balance,300.82,194.89,119.73,49.45,0.0089,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 7.24%
401,0,Geological Prospecting_Entity,USA,2025-02-20,daily_state,ndc_balance,296.01,177.79,103.21,44.99,0.0072,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 7.59%
402,1,Mine Extraction_Entity,USA,2025-02-20,daily_state,ndc_balance,310.01,199.2,121.59,48.93,0.0081,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 7.59%
403,2,Ore Processing_Entity,USA,2025-02-20,daily_state,ndc_balance,291.97,196.01,123.98,51.82,0.0108,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 7.59%
404,3,Doré Production_Entity,USA,2025-02-20,daily_state,ndc_balance,282.7,188.19,118.19,51.24,0.0112,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 7.59%
405,4,Refining_Entity,USA,2025-02-20,daily_state,ndc_balance,310.82,173.35,95.84,41.29,0.0053,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 7.59%
406,5,Bar Casting & Assay_Entity,USA,2025-02-20,daily_state,ndc_balance,285.77,176.6,104.64,46.58,0.0084,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 7.59%
407,6,Logistics & Vaulting_Entity,USA,2025-02-20,daily_state,ndc_balance,323.91,155.74,79.52,35.4,0.0035,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 7.59%
408,7,Exchange Registration_Entity,USA,2025-02-20,daily_state,ndc_balance,321.38,201.03,120.19,47.29,0.0069,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 7.59%
409,0,Geological Prospecting_Entity,USA,2025-02-21,daily_state,ndc_balance,315.2,193.45,114.05,46.19,0.0067,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 7.94%
410,1,Mine Extraction_Entity,USA,2025-02-21,daily_state,ndc_balance,307.82,191.35,113.87,46.92,0.0074,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 7.94%
411,2,Ore Processing_Entity,USA,2025-02-21,daily_state,ndc_balance,311.52,194.7,116.33,47.24,0.0073,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 7.94%
412,3,Doré Production_Entity,USA,2025-02-21,daily_state,ndc_balance,280.65,165.06,94.44,43.88,0.0075,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 7.94%
413,4,Refining_Entity,USA,2025-02-21,daily_state,ndc_balance,333.91,188.91,105.38,41.96,0.0048,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 7.94%
414,5,Bar Casting & Assay_Entity,USA,2025-02-21,daily_state,ndc_balance,288.17,186.54,114.52,49.39,0.0097,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 7.94%
415,6,Logistics & Vaulting_Entity,USA,2025-02-21,daily_state,ndc_balance,339.23,167.58,86.67,36.35,0.0034,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 7.94%
416,7,Exchange Registration_Entity,USA,2025-02-21,daily_state,ndc_balance,309.69,193.92,116.03,47.35,0.0075,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 7.94%
417,0,Geological Prospecting_Entity,USA,2025-02-22,daily_state,ndc_balance,284.21,183.79,112.74,49.33,0.0099,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 8.32%
418,1,Mine Extraction_Entity,USA,2025-02-22,daily_state,ndc_balance,310.37,209.65,133.29,52.25,0.0098,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 8.32%
419,2,Ore Processing_Entity,USA,2025-02-22,daily_state,ndc_balance,317.14,191.65,111.73,45.32,0.0063,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 8.32%
420,3,Doré Production_Entity,USA,2025-02-22,daily_state,ndc_balance,273.47,168.15,99.26,46.29,0.009,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 8.32%
421,4,Refining_Entity,USA,2025-02-22,daily_state,ndc_balance,300.99,193.94,118.62,49.1,0.0087,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 8.32%
422,5,Bar Casting & Assay_Entity,USA,2025-02-22,daily_state,ndc_balance,287.51,180.85,108.59,47.62,0.0088,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 8.32%
423,6,Logistics & Vaulting_Entity,USA,2025-02-22,daily_state,ndc_balance,335.34,166.42,86.26,36.51,0.0035,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 8.32%
424,7,Exchange Registration_Entity,USA,2025-02-22,daily_state,ndc_balance,272.85,184.39,117.29,52.29,0.0128,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 8.32%
425,0,Geological Prospecting_Entity,USA,2025-02-23,daily_state,ndc_balance,289.38,197.73,126.97,53.08,0.0119,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 8.71%
426,1,Mine Extraction_Entity,USA,2025-02-23,daily_state,ndc_balance,306.64,197.46,120.73,49.06,0.0084,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 8.71%
427,2,Ore Processing_Entity,USA,2025-02-23,daily_state,ndc_balance,307.48,203.81,127.55,50.95,0.0093,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 8.71%
428,3,Doré Production_Entity,USA,2025-02-23,daily_state,ndc_balance,298.71,180.08,104.82,45.19,0.0071,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 8.71%
429,4,Refining_Entity,USA,2025-02-23,daily_state,ndc_balance,295.89,184.2,109.73,47.0,0.008,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 8.71%
430,5,Bar Casting & Assay_Entity,USA,2025-02-23,daily_state,ndc_balance,288.67,181.58,109.02,47.62,0.0087,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 8.71%
431,6,Logistics & Vaulting_Entity,USA,2025-02-23,daily_state,ndc_balance,346.39,171.17,88.54,36.36,0.0033,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 8.71%
432,7,Exchange Registration_Entity,USA,2025-02-23,daily_state,ndc_balance,302.44,208.25,134.62,53.64,0.0113,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 8.71%
433,0,Geological Prospecting_Entity,USA,2025-02-24,daily_state,ndc_balance,314.07,187.17,108.06,44.57,0.0062,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 9.11%
434,1,Mine Extraction_Entity,USA,2025-02-24,daily_state,ndc_balance,325.53,192.41,110.46,44.14,0.0056,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 9.11%
435,2,Ore Processing_Entity,USA,2025-02-24,daily_state,ndc_balance,316.84,201.72,122.24,48.35,0.0075,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 9.11%
436,3,Doré Production_Entity,USA,2025-02-24,daily_state,ndc_balance,295.98,181.86,107.3,46.25,0.0077,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 9.11%
437,4,Refining_Entity,USA,2025-02-24,daily_state,ndc_balance,293.76,177.16,103.14,45.21,0.0073,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 9.11%
438,5,Bar Casting & Assay_Entity,USA,2025-02-24,daily_state,ndc_balance,290.5,201.53,131.13,54.2,0.0126,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 9.11%
439,6,Logistics & Vaulting_Entity,USA,2025-02-24,daily_state,ndc_balance,337.33,175.14,92.92,38.23,0.0038,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 9.11%
440,7,Exchange Registration_Entity,USA,2025-02-24,daily_state,ndc_balance,304.79,193.09,116.56,48.05,0.008,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 9.11%
441,0,Geological Prospecting_Entity,USA,2025-02-25,daily_state,ndc_balance,308.4,157.11,82.52,37.49,0.0044,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 9.53%
442,1,Mine Extraction_Entity,USA,2025-02-25,daily_state,ndc_balance,302.05,187.04,110.99,46.7,0.0076,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 9.53%
443,2,Ore Processing_Entity,USA,2025-02-25,daily_state,ndc_balance,296.56,194.75,120.95,50.33,0.0096,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 9.53%
444,3,Doré Production_Entity,USA,2025-02-25,daily_state,ndc_balance,288.61,185.14,112.85,48.82,0.0093,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 9.53%
445,4,Refining_Entity,USA,2025-02-25,daily_state,ndc_balance,306.19,181.89,104.78,44.4,0.0065,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 9.53%
446,5,Bar Casting & Assay_Entity,USA,2025-02-25,daily_state,ndc_balance,278.53,190.45,122.36,53.13,0.0129,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 9.53%
447,6,Logistics & Vaulting_Entity,USA,2025-02-25,daily_state,ndc_balance,333.69,151.92,75.74,33.64,0.003,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 9.53%
448,7,Exchange Registration_Entity,USA,2025-02-25,daily_state,ndc_balance,305.9,210.15,135.57,53.47,0.0109,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 9.53%
449,0,Geological Prospecting_Entity,USA,2025-02-26,daily_state,ndc_balance,310.58,188.35,110.09,45.52,0.0067,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 9.98%
450,1,Mine Extraction_Entity,USA,2025-02-26,daily_state,ndc_balance,320.27,210.18,130.46,50.28,0.0082,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 9.98%
451,2,Ore Processing_Entity,USA,2025-02-26,daily_state,ndc_balance,298.1,202.79,129.72,52.76,0.011,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 9.98%
452,3,Doré Production_Entity,USA,2025-02-26,daily_state,ndc_balance,288.27,190.62,119.06,50.79,0.0105,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 9.98%
453,4,Refining_Entity,USA,2025-02-26,daily_state,ndc_balance,301.87,204.65,130.51,52.51,0.0106,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 9.98%
454,5,Bar Casting & Assay_Entity,USA,2025-02-26,daily_state,ndc_balance,292.75,171.94,98.29,43.81,0.0068,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 9.98%
455,6,Logistics & Vaulting_Entity,USA,2025-02-26,daily_state,ndc_balance,354.05,158.5,78.49,33.13,0.0026,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 9.98%
456,7,Exchange Registration_Entity,USA,2025-02-26,daily_state,ndc_balance,308.54,195.58,118.12,48.08,0.0078,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 9.98%
457,0,Geological Prospecting_Entity,USA,2025-02-27,daily_state,ndc_balance,306.54,198.13,121.49,49.3,0.0085,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 10.43%
458,1,Mine Extraction_Entity,USA,2025-02-27,daily_state,ndc_balance,318.04,201.87,122.04,48.16,0.0074,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 10.43%
459,2,Ore Processing_Entity,USA,2025-02-27,daily_state,ndc_balance,308.49,171.85,94.95,41.24,0.0054,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 10.43%
460,3,Doré Production_Entity,USA,2025-02-27,daily_state,ndc_balance,286.49,170.62,98.46,44.54,0.0074,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 10.43%
461,4,Refining_Entity,USA,2025-02-27,daily_state,ndc_balance,301.5,180.56,104.6,44.83,0.0068,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 10.43%
462,5,Bar Casting & Assay_Entity,USA,2025-02-27,daily_state,ndc_balance,278.46,203.14,138.47,58.22,0.0176,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 10.43%
463,6,Logistics & Vaulting_Entity,USA,2025-02-27,daily_state,ndc_balance,349.74,168.31,85.97,35.43,0.003,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 10.43%
464,7,Exchange Registration_Entity,USA,2025-02-27,daily_state,ndc_balance,297.67,194.3,120.08,49.93,0.0093,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 10.43%
465,0,Geological Prospecting_Entity,USA,2025-02-28,daily_state,ndc_balance,300.24,180.33,104.68,44.99,0.0069,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 10.91%
466,1,Mine Extraction_Entity,USA,2025-02-28,daily_state,ndc_balance,323.39,194.56,113.08,45.08,0.006,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 10.91%
467,2,Ore Processing_Entity,USA,2025-02-28,daily_state,ndc_balance,299.8,192.53,117.45,48.89,0.0087,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 10.91%
468,3,Doré Production_Entity,USA,2025-02-28,daily_state,ndc_balance,279.18,185.38,116.18,51.07,0.0114,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 10.91%
469,4,Refining_Entity,USA,2025-02-28,daily_state,ndc_balance,294.17,196.99,124.34,51.65,0.0106,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 10.91%
470,5,Bar Casting & Assay_Entity,USA,2025-02-28,daily_state,ndc_balance,302.25,180.23,104.09,44.6,0.0067,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 10.91%
471,6,Logistics & Vaulting_Entity,USA,2025-02-28,daily_state,ndc_balance,337.24,173.34,91.47,37.83,0.0037,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 10.91%
472,7,Exchange Registration_Entity,USA,2025-02-28,daily_state,ndc_balance,291.28,201.73,131.08,54.07,0.0125,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 10.91%
473,0,Geological Prospecting_Entity,USA,2025-03-01,daily_state,ndc_balance,299.85,198.25,123.8,50.78,0.0097,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 11.41%
474,1,Mine Extraction_Entity,USA,2025-03-01,daily_state,ndc_balance,307.1,187.99,110.61,46.04,0.007,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 11.41%
475,2,Ore Processing_Entity,USA,2025-03-01,daily_state,ndc_balance,300.65,182.96,107.2,45.71,0.0072,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 11.41%
476,3,Doré Production_Entity,USA,2025-03-01,daily_state,ndc_balance,290.51,170.8,97.7,43.86,0.007,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 11.41%
477,4,Refining_Entity,USA,2025-03-01,daily_state,ndc_balance,322.63,205.6,124.68,48.41,0.0073,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 11.41%
478,5,Bar Casting & Assay_Entity,USA,2025-03-01,daily_state,ndc_balance,289.99,196.43,125.19,52.45,0.0114,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 11.41%
479,6,Logistics & Vaulting_Entity,USA,2025-03-01,daily_state,ndc_balance,321.66,194.36,113.3,45.32,0.0062,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 11.41%
480,7,Exchange Registration_Entity,USA,2025-03-01,daily_state,ndc_balance,289.54,196.21,125.09,52.48,0.0115,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 11.41%
481,0,Geological Prospecting_Entity,USA,2025-03-02,daily_state,ndc_balance,275.48,192.61,126.21,54.79,0.0145,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 11.92%
482,1,Mine Extraction_Entity,USA,2025-03-02,daily_state,ndc_balance,301.78,198.76,123.74,50.52,0.0094,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 11.92%
483,2,Ore Processing_Entity,USA,2025-03-02,daily_state,ndc_balance,298.0,182.21,107.13,45.97,0.0075,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 11.92%
484,3,Doré Production_Entity,USA,2025-03-02,daily_state,ndc_balance,276.59,185.01,116.65,51.57,0.0119,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 11.92%
485,4,Refining_Entity,USA,2025-03-02,daily_state,ndc_balance,286.22,185.5,113.99,49.47,0.0098,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 11.92%
486,5,Bar Casting & Assay_Entity,USA,2025-03-02,daily_state,ndc_balance,296.27,214.13,144.67,57.44,0.0148,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 11.92%
487,6,Logistics & Vaulting_Entity,USA,2025-03-02,daily_state,ndc_balance,342.26,160.36,80.93,34.54,0.003,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 11.92%
488,7,Exchange Registration_Entity,USA,2025-03-02,daily_state,ndc_balance,291.56,198.06,126.54,52.66,0.0114,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 11.92%
489,0,Geological Prospecting_Entity,USA,2025-03-03,daily_state,ndc_balance,290.28,197.13,125.91,52.63,0.0115,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 12.46%
490,1,Mine Extraction_Entity,USA,2025-03-03,daily_state,ndc_balance,314.7,207.17,128.93,50.49,0.0086,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 12.46%
491,2,Ore Processing_Entity,USA,2025-03-03,daily_state,ndc_balance,300.01,206.6,133.57,53.65,0.0114,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 12.46%
492,3,Doré Production_Entity,USA,2025-03-03,daily_state,ndc_balance,282.73,173.38,102.16,46.14,0.0084,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 12.46%
493,4,Refining_Entity,USA,2025-03-03,daily_state,ndc_balance,320.55,175.1,95.6,40.35,0.0047,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 12.46%
494,5,Bar Casting & Assay_Entity,USA,2025-03-03,daily_state,ndc_balance,282.01,182.2,111.68,49.27,0.01,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 12.46%
495,6,Logistics & Vaulting_Entity,USA,2025-03-03,daily_state,ndc_balance,362.0,188.03,99.78,38.24,0.0033,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 12.46%
496,7,Exchange Registration_Entity,USA,2025-03-03,daily_state,ndc_balance,309.96,194.79,116.87,47.56,0.0075,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 12.46%
497,0,Geological Prospecting_Entity,USA,2025-03-04,daily_state,ndc_balance,317.76,192.14,112.07,45.36,0.0063,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 13.01%
498,1,Mine Extraction_Entity,USA,2025-03-04,daily_state,ndc_balance,321.97,200.25,119.22,46.95,0.0067,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 13.01%
499,2,Ore Processing_Entity,USA,2025-03-04,daily_state,ndc_balance,302.35,191.2,115.26,47.94,0.0081,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 13.01%
500,3,Doré Production_Entity,USA,2025-03-04,daily_state,ndc_balance,282.05,189.54,119.99,51.89,0.0117,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 13.01%
501,4,Refining_Entity,USA,2025-03-04,daily_state,ndc_balance,302.17,193.4,117.68,48.68,0.0084,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 13.01%
502,5,Bar Casting & Assay_Entity,USA,2025-03-04,daily_state,ndc_balance,304.24,159.18,84.8,38.54,0.0048,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 13.01%
503,6,Logistics & Vaulting_Entity,USA,2025-03-04,daily_state,ndc_balance,341.44,177.59,94.31,38.3,0.0037,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 13.01%
504,7,Exchange Registration_Entity,USA,2025-03-04,daily_state,ndc_balance,306.27,197.81,121.22,49.25,0.0085,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 13.01%
505,0,Geological Prospecting_Entity,USA,2025-03-05,daily_state,ndc_balance,295.29,198.69,125.91,51.98,0.0107,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 13.59%
506,1,Mine Extraction_Entity,USA,2025-03-05,daily_state,ndc_balance,326.76,195.83,113.5,44.87,0.0058,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 13.59%
507,2,Ore Processing_Entity,USA,2025-03-05,daily_state,ndc_balance,305.2,210.89,136.75,53.9,0.0112,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 13.59%
508,3,Doré Production_Entity,USA,2025-03-05,daily_state,ndc_balance,262.65,176.93,112.23,52.06,0.0136,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 13.59%
509,4,Refining_Entity,USA,2025-03-05,daily_state,ndc_balance,312.86,205.03,127.12,50.19,0.0086,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 13.59%
510,5,Bar Casting & Assay_Entity,USA,2025-03-05,daily_state,ndc_balance,294.11,184.75,110.81,47.54,0.0084,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 13.59%
511,6,Logistics & Vaulting_Entity,USA,2025-03-05,daily_state,ndc_balance,326.92,164.96,86.22,37.13,0.0038,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 13.59%
512,7,Exchange Registration_Entity,USA,2025-03-05,daily_state,ndc_balance,310.05,192.55,114.5,46.86,0.0072,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 13.59%
513,0,Geological Prospecting_Entity,USA,2025-03-06,daily_state,ndc_balance,293.92,181.68,107.67,46.59,0.0079,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 14.19%
514,1,Mine Extraction_Entity,USA,2025-03-06,daily_state,ndc_balance,319.92,193.83,113.22,45.46,0.0063,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 14.19%
515,2,Ore Processing_Entity,USA,2025-03-06,daily_state,ndc_balance,301.22,177.67,101.86,44.03,0.0065,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 14.19%
516,3,Doré Production_Entity,USA,2025-03-06,daily_state,ndc_balance,267.48,184.3,119.2,53.69,0.0144,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 14.19%
517,4,Refining_Entity,USA,2025-03-06,daily_state,ndc_balance,284.66,215.55,152.44,61.54,0.0209,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 14.19%
518,5,Bar Casting & Assay_Entity,USA,2025-03-06,daily_state,ndc_balance,268.0,181.64,115.82,52.49,0.0134,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 14.19%
519,6,Logistics & Vaulting_Entity,USA,2025-03-06,daily_state,ndc_balance,335.27,167.7,87.26,36.8,0.0036,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 14.19%
520,7,Exchange Registration_Entity,USA,2025-03-06,daily_state,ndc_balance,283.28,189.64,119.66,51.63,0.0114,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 14.19%
521,0,Geological Prospecting_Entity,USA,2025-03-07,daily_state,ndc_balance,282.69,186.76,116.55,50.73,0.0109,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 14.80%
522,1,Mine Extraction_Entity,USA,2025-03-07,daily_state,ndc_balance,330.64,200.4,117.08,45.49,0.0059,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 14.80%
523,2,Ore Processing_Entity,USA,2025-03-07,daily_state,ndc_balance,313.69,199.99,121.32,48.44,0.0077,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 14.80%
524,3,Doré Production_Entity,USA,2025-03-07,daily_state,ndc_balance,294.48,156.62,84.21,39.21,0.0053,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 14.80%
525,4,Refining_Entity,USA,2025-03-07,daily_state,ndc_balance,294.55,207.99,137.51,55.56,0.0133,index,simulated,Synthetic Generator - Optimization,,Optimization trajectory - progress: 14.80%
