record_id,phase_id,entity,country,date,metric_type,metric_category,d_value,c_value,n_value,balance_score,sustainability_index,unit,source_type,source_name,url,notes
700,3,Doré Production_Entity,USA,2025-03-29,daily_state,ndc_balance,255.93,221.51,181.95,76.42,0.0837,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
701,4,Refining_Entity,USA,2025-03-29,daily_state,ndc_balance,252.22,268.0,231.11,88.89,0.3861,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
702,5,Bar Casting & Assay_Entity,USA,2025-03-29,daily_state,ndc_balance,275.71,266.28,253.04,93.39,1.0111,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
703,6,Logistics & Vaulting_Entity,USA,2025-03-29,daily_state,ndc_balance,212.86,179.71,143.25,73.24,0.0902,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
704,7,Exchange Registration_Entity,USA,2025-03-29,daily_state,ndc_balance,256.59,300.36,207.43,74.72,0.0519,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
705,0,Geological Prospecting_Entity,USA,2025-03-30,daily_state,ndc_balance,213.77,204.37,191.43,91.58,1.0174,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
706,1,Mine Extraction_Entity,USA,2025-03-30,daily_state,ndc_balance,278.53,258.9,233.23,86.85,0.2529,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
707,2,Ore Processing_Entity,USA,2025-03-30,daily_state,ndc_balance,285.45,312.86,250.8,83.93,0.1314,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
708,3,Doré Production_Entity,USA,2025-03-30,daily_state,ndc_balance,228.96,250.59,201.55,84.14,0.2092,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
709,4,Refining_Entity,USA,2025-03-30,daily_state,ndc_balance,269.46,263.72,255.45,95.83,2.3271,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
710,5,Bar Casting & Assay_Entity,USA,2025-03-30,daily_state,ndc_balance,281.54,263.03,238.6,87.68,0.2837,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
711,6,Logistics & Vaulting_Entity,USA,2025-03-30,daily_state,ndc_balance,206.68,213.19,197.48,94.08,1.9096,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
712,7,Exchange Registration_Entity,USA,2025-03-30,daily_state,ndc_balance,273.13,258.78,239.34,90.02,0.4629,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
713,0,Geological Prospecting_Entity,USA,2025-03-31,daily_state,ndc_balance,203.63,174.05,140.79,74.78,0.113,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
714,1,Mine Extraction_Entity,USA,2025-03-31,daily_state,ndc_balance,290.15,229.58,170.01,65.87,0.0272,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
715,2,Ore Processing_Entity,USA,2025-03-31,daily_state,ndc_balance,275.98,269.46,260.11,95.38,1.9023,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
716,3,Doré Production_Entity,USA,2025-03-31,daily_state,ndc_balance,243.91,249.13,236.4,95.9,2.6909,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
717,4,Refining_Entity,USA,2025-03-31,daily_state,ndc_balance,282.21,248.95,209.39,79.0,0.0896,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
718,5,Bar Casting & Assay_Entity,USA,2025-03-31,daily_state,ndc_balance,256.8,259.53,252.78,97.92,5.7247,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
719,6,Logistics & Vaulting_Entity,USA,2025-03-31,daily_state,ndc_balance,195.57,223.37,162.95,77.96,0.1277,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
720,7,Exchange Registration_Entity,USA,2025-03-31,daily_state,ndc_balance,286.67,287.67,285.17,99.31,9.0865,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
721,0,Geological Prospecting_Entity,USA,2025-04-01,daily_state,ndc_balance,229.94,231.12,228.19,98.98,8.779,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
722,1,Mine Extraction_Entity,USA,2025-04-01,daily_state,ndc_balance,262.72,226.66,185.44,75.99,0.0763,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
723,2,Ore Processing_Entity,USA,2025-04-01,daily_state,ndc_balance,286.0,263.28,234.09,85.31,0.19,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
724,3,Doré Production_Entity,USA,2025-04-01,daily_state,ndc_balance,232.07,245.55,213.89,89.6,0.5213,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
725,4,Refining_Entity,USA,2025-04-01,daily_state,ndc_balance,288.57,260.38,225.47,82.25,0.1243,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
726,5,Bar Casting & Assay_Entity,USA,2025-04-01,daily_state,ndc_balance,264.63,285.64,237.33,86.32,0.2216,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
727,6,Logistics & Vaulting_Entity,USA,2025-04-01,daily_state,ndc_balance,203.61,241.83,161.76,72.9,0.068,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
728,7,Exchange Registration_Entity,USA,2025-04-01,daily_state,ndc_balance,288.48,243.31,193.69,73.11,0.0488,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
729,0,Geological Prospecting_Entity,USA,2025-04-02,daily_state,ndc_balance,232.0,217.42,198.07,88.19,0.4494,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
730,1,Mine Extraction_Entity,USA,2025-04-02,daily_state,ndc_balance,280.04,262.68,239.58,88.33,0.3209,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
731,2,Ore Processing_Entity,USA,2025-04-02,daily_state,ndc_balance,278.62,253.52,221.96,83.51,0.1562,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
732,3,Doré Production_Entity,USA,2025-04-02,daily_state,ndc_balance,237.56,220.25,197.72,86.44,0.3228,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
733,4,Refining_Entity,USA,2025-04-02,daily_state,ndc_balance,261.99,271.15,249.11,93.46,1.0643,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
734,5,Bar Casting & Assay_Entity,USA,2025-04-02,daily_state,ndc_balance,285.75,262.66,233.09,85.08,0.1842,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
735,6,Logistics & Vaulting_Entity,USA,2025-04-02,daily_state,ndc_balance,182.76,203.56,157.23,81.52,0.2259,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
736,7,Exchange Registration_Entity,USA,2025-04-02,daily_state,ndc_balance,298.65,264.58,223.76,79.6,0.0854,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
737,0,Geological Prospecting_Entity,USA,2025-04-03,daily_state,ndc_balance,219.38,211.38,200.19,92.96,1.3503,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
738,1,Mine Extraction_Entity,USA,2025-04-03,daily_state,ndc_balance,249.62,262.78,231.7,90.47,0.5456,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
739,2,Ore Processing_Entity,USA,2025-04-03,daily_state,ndc_balance,279.58,283.66,273.61,97.16,3.7443,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
740,3,Doré Production_Entity,USA,2025-04-03,daily_state,ndc_balance,228.08,228.24,227.84,99.86,9.9745,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
741,4,Refining_Entity,USA,2025-04-03,daily_state,ndc_balance,282.23,254.4,220.0,82.1,0.1275,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
742,5,Bar Casting & Assay_Entity,USA,2025-04-03,daily_state,ndc_balance,287.3,248.92,204.73,76.56,0.0674,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
743,6,Logistics & Vaulting_Entity,USA,2025-04-03,daily_state,ndc_balance,204.76,212.9,193.42,92.64,1.3119,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
744,7,Exchange Registration_Entity,USA,2025-04-03,daily_state,ndc_balance,260.12,244.42,223.48,88.63,0.39,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
745,0,Geological Prospecting_Entity,USA,2025-04-04,daily_state,ndc_balance,199.19,234.39,160.02,74.06,0.0801,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
746,1,Mine Extraction_Entity,USA,2025-04-04,daily_state,ndc_balance,253.8,297.71,204.66,74.45,0.0516,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
747,2,Ore Processing_Entity,USA,2025-04-04,daily_state,ndc_balance,273.62,279.99,264.47,95.55,1.9773,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
748,3,Doré Production_Entity,USA,2025-04-04,daily_state,ndc_balance,265.21,272.77,254.46,94.61,1.4884,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
749,4,Refining_Entity,USA,2025-04-04,daily_state,ndc_balance,303.0,283.41,257.5,87.87,0.254,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
750,5,Bar Casting & Assay_Entity,USA,2025-04-04,daily_state,ndc_balance,277.44,267.33,253.19,92.97,0.891,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
751,6,Logistics & Vaulting_Entity,USA,2025-04-04,daily_state,ndc_balance,213.75,186.74,155.17,77.67,0.1352,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
752,7,Exchange Registration_Entity,USA,2025-04-04,daily_state,ndc_balance,269.81,276.6,260.08,95.2,1.7796,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
753,0,Geological Prospecting_Entity,USA,2025-04-05,daily_state,ndc_balance,220.2,204.05,183.04,86.35,0.369,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
754,1,Mine Extraction_Entity,USA,2025-04-05,daily_state,ndc_balance,273.2,269.4,263.85,97.26,4.0896,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
755,2,Ore Processing_Entity,USA,2025-04-05,daily_state,ndc_balance,284.08,303.8,258.01,87.83,0.2507,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
756,3,Doré Production_Entity,USA,2025-04-05,daily_state,ndc_balance,225.63,233.72,214.28,93.31,1.3259,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
757,4,Refining_Entity,USA,2025-04-05,daily_state,ndc_balance,262.0,228.61,189.66,77.5,0.0889,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
758,5,Bar Casting & Assay_Entity,USA,2025-04-05,daily_state,ndc_balance,261.52,255.01,245.72,95.15,1.9127,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
759,6,Logistics & Vaulting_Entity,USA,2025-04-05,daily_state,ndc_balance,225.46,208.56,186.66,86.08,0.3383,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
760,7,Exchange Registration_Entity,USA,2025-04-05,daily_state,ndc_balance,267.39,310.58,218.22,75.72,0.0533,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
761,0,Geological Prospecting_Entity,USA,2025-04-06,daily_state,ndc_balance,241.74,223.21,199.29,85.79,0.2832,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
762,1,Mine Extraction_Entity,USA,2025-04-06,daily_state,ndc_balance,260.02,235.47,204.85,82.79,0.1631,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
763,2,Ore Processing_Entity,USA,2025-04-06,daily_state,ndc_balance,277.84,297.33,252.09,87.71,0.2563,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
764,3,Doré Production_Entity,USA,2025-04-06,daily_state,ndc_balance,271.69,265.51,256.65,95.56,2.078,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
765,4,Refining_Entity,USA,2025-04-06,daily_state,ndc_balance,266.09,242.58,212.92,83.81,0.1778,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
766,5,Bar Casting & Assay_Entity,USA,2025-04-06,daily_state,ndc_balance,265.53,225.9,181.71,74.19,0.0633,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
767,6,Logistics & Vaulting_Entity,USA,2025-04-06,daily_state,ndc_balance,208.27,195.08,177.59,88.1,0.5437,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
768,7,Exchange Registration_Entity,USA,2025-04-06,daily_state,ndc_balance,276.43,249.03,215.19,82.02,0.1315,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
769,0,Geological Prospecting_Entity,USA,2025-04-07,daily_state,ndc_balance,231.77,203.67,170.47,78.46,0.125,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
770,1,Mine Extraction_Entity,USA,2025-04-07,daily_state,ndc_balance,246.52,201.55,154.77,69.43,0.0492,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
771,2,Ore Processing_Entity,USA,2025-04-07,daily_state,ndc_balance,283.65,310.15,250.02,84.29,0.1404,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
772,3,Doré Production_Entity,USA,2025-04-07,daily_state,ndc_balance,268.99,230.03,186.19,74.85,0.0654,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
773,4,Refining_Entity,USA,2025-04-07,daily_state,ndc_balance,265.03,271.69,255.51,95.22,1.8408,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
774,5,Bar Casting & Assay_Entity,USA,2025-04-07,daily_state,ndc_balance,249.09,263.69,229.43,89.52,0.4484,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
775,6,Logistics & Vaulting_Entity,USA,2025-04-07,daily_state,ndc_balance,215.56,220.34,208.68,95.75,3.0442,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
776,7,Exchange Registration_Entity,USA,2025-04-07,daily_state,ndc_balance,282.57,274.59,263.26,94.51,1.358,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
777,0,Geological Prospecting_Entity,USA,2025-04-08,daily_state,ndc_balance,211.52,198.87,181.97,88.72,0.5879,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
778,1,Mine Extraction_Entity,USA,2025-04-08,daily_state,ndc_balance,261.3,260.37,258.98,99.29,9.2052,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
779,2,Ore Processing_Entity,USA,2025-04-08,daily_state,ndc_balance,298.4,264.3,223.45,79.57,0.0853,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
780,3,Doré Production_Entity,USA,2025-04-08,daily_state,ndc_balance,267.09,233.88,194.9,77.98,0.0899,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
781,4,Refining_Entity,USA,2025-04-08,daily_state,ndc_balance,274.37,250.31,219.89,83.91,0.1697,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
782,5,Bar Casting & Assay_Entity,USA,2025-04-08,daily_state,ndc_balance,228.33,274.67,178.71,71.36,0.0464,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
783,6,Logistics & Vaulting_Entity,USA,2025-04-08,daily_state,ndc_balance,215.75,193.69,166.62,81.51,0.2014,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
784,7,Exchange Registration_Entity,USA,2025-04-08,daily_state,ndc_balance,285.7,288.04,282.24,98.39,6.4557,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
785,0,Geological Prospecting_Entity,USA,2025-04-09,daily_state,ndc_balance,201.86,204.72,197.69,97.25,5.5086,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
786,1,Mine Extraction_Entity,USA,2025-04-09,daily_state,ndc_balance,277.21,231.66,182.44,71.99,0.048,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
787,2,Ore Processing_Entity,USA,2025-04-09,daily_state,ndc_balance,289.7,254.82,213.56,78.6,0.0815,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
788,3,Doré Production_Entity,USA,2025-04-09,daily_state,ndc_balance,252.3,238.6,220.11,89.71,0.506,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
789,4,Refining_Entity,USA,2025-04-09,daily_state,ndc_balance,251.07,285.2,210.63,78.71,0.0851,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
790,5,Bar Casting & Assay_Entity,USA,2025-04-09,daily_state,ndc_balance,254.28,244.65,231.24,92.71,0.9742,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
791,6,Logistics & Vaulting_Entity,USA,2025-04-09,daily_state,ndc_balance,208.31,219.91,192.59,89.98,0.691,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
792,7,Exchange Registration_Entity,USA,2025-04-09,daily_state,ndc_balance,270.06,280.35,255.69,92.92,0.8633,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
793,0,Geological Prospecting_Entity,USA,2025-04-10,daily_state,ndc_balance,232.31,227.18,219.8,95.68,2.752,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
794,1,Mine Extraction_Entity,USA,2025-04-10,daily_state,ndc_balance,268.52,248.1,221.68,85.89,0.234,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
795,2,Ore Processing_Entity,USA,2025-04-10,daily_state,ndc_balance,273.46,281.25,262.39,94.61,1.4151,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
796,3,Doré Production_Entity,USA,2025-04-10,daily_state,ndc_balance,229.8,187.12,143.03,68.97,0.0546,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
797,4,Refining_Entity,USA,2025-04-10,daily_state,ndc_balance,282.43,280.97,278.81,98.98,8.2565,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
798,5,Bar Casting & Assay_Entity,USA,2025-04-10,daily_state,ndc_balance,230.43,241.53,215.21,91.22,0.7515,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
799,6,Logistics & Vaulting_Entity,USA,2025-04-10,daily_state,ndc_balance,215.17,236.74,188.09,83.34,0.2104,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
800,7,Exchange Registration_Entity,USA,2025-04-10,daily_state,ndc_balance,286.19,266.6,240.88,87.2,0.2539,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
801,0,Geological Prospecting_Entity,USA,2025-04-11,daily_state,ndc_balance,223.68,239.89,202.37,87.36,0.3668,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
802,1,Mine Extraction_Entity,USA,2025-04-11,daily_state,ndc_balance,256.74,240.76,219.52,88.29,0.3768,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
803,2,Ore Processing_Entity,USA,2025-04-11,daily_state,ndc_balance,279.19,262.98,241.27,89.04,0.3669,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
804,3,Doré Production_Entity,USA,2025-04-11,daily_state,ndc_balance,248.27,269.39,221.08,85.49,0.2193,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
805,4,Refining_Entity,USA,2025-04-11,daily_state,ndc_balance,281.27,260.6,233.73,86.33,0.2286,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
806,5,Bar Casting & Assay_Entity,USA,2025-04-11,daily_state,ndc_balance,262.05,232.0,196.04,79.51,0.1096,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
807,6,Logistics & Vaulting_Entity,USA,2025-04-11,daily_state,ndc_balance,219.67,198.74,172.69,82.65,0.2231,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
808,7,Exchange Registration_Entity,USA,2025-04-11,daily_state,ndc_balance,283.72,337.62,224.9,72.67,0.0343,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
809,0,Geological Prospecting_Entity,USA,2025-04-12,daily_state,ndc_balance,231.43,202.03,167.71,77.56,0.1143,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
810,1,Mine Extraction_Entity,USA,2025-04-12,daily_state,ndc_balance,260.55,276.23,239.49,89.27,0.3909,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
811,2,Ore Processing_Entity,USA,2025-04-12,daily_state,ndc_balance,288.65,254.67,214.25,79.02,0.0859,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
812,3,Doré Production_Entity,USA,2025-04-12,daily_state,ndc_balance,260.74,228.53,190.67,78.11,0.0955,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
813,4,Refining_Entity,USA,2025-04-12,daily_state,ndc_balance,305.05,285.0,258.53,87.68,0.2428,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
814,5,Bar Casting & Assay_Entity,USA,2025-04-12,daily_state,ndc_balance,260.24,283.62,230.38,84.8,0.1797,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
815,6,Logistics & Vaulting_Entity,USA,2025-04-12,daily_state,ndc_balance,207.96,215.91,196.87,92.91,1.3682,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
816,7,Exchange Registration_Entity,USA,2025-04-12,daily_state,ndc_balance,294.22,265.32,229.57,82.17,0.1184,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
817,0,Geological Prospecting_Entity,USA,2025-04-13,daily_state,ndc_balance,217.78,234.48,195.97,86.72,0.3459,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
818,1,Mine Extraction_Entity,USA,2025-04-13,daily_state,ndc_balance,262.41,248.68,230.07,90.06,0.5037,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
819,2,Ore Processing_Entity,USA,2025-04-13,daily_state,ndc_balance,273.1,288.57,252.2,89.84,0.4013,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
820,3,Doré Production_Entity,USA,2025-04-13,daily_state,ndc_balance,278.37,221.73,165.38,66.57,0.0311,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
821,4,Refining_Entity,USA,2025-04-13,daily_state,ndc_balance,277.79,291.37,259.19,91.11,0.5151,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
822,5,Bar Casting & Assay_Entity,USA,2025-04-13,daily_state,ndc_balance,266.24,269.09,262.05,97.9,5.5162,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
823,6,Logistics & Vaulting_Entity,USA,2025-04-13,daily_state,ndc_balance,191.5,208.65,169.58,84.83,0.3285,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
824,7,Exchange Registration_Entity,USA,2025-04-13,daily_state,ndc_balance,284.62,298.69,265.37,91.01,0.4812,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
825,0,Geological Prospecting_Entity,USA,2025-04-14,daily_state,ndc_balance,245.69,262.92,222.94,87.72,0.326,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
826,1,Mine Extraction_Entity,USA,2025-04-14,daily_state,ndc_balance,276.57,262.17,242.63,90.11,0.4597,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
827,2,Ore Processing_Entity,USA,2025-04-14,daily_state,ndc_balance,290.8,274.95,253.56,89.67,0.3829,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
828,3,Doré Production_Entity,USA,2025-04-14,daily_state,ndc_balance,252.96,235.99,213.65,87.44,0.3356,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
829,4,Refining_Entity,USA,2025-04-14,daily_state,ndc_balance,280.41,290.02,266.88,93.59,0.9763,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
830,5,Bar Casting & Assay_Entity,USA,2025-04-14,daily_state,ndc_balance,252.78,281.82,217.2,81.38,0.1172,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
831,6,Logistics & Vaulting_Entity,USA,2025-04-14,daily_state,ndc_balance,227.64,199.18,165.83,77.88,0.122,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
832,7,Exchange Registration_Entity,USA,2025-04-14,daily_state,ndc_balance,256.05,270.36,236.68,89.95,0.4655,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
833,0,Geological Prospecting_Entity,USA,2025-04-15,daily_state,ndc_balance,247.75,216.22,179.44,77.53,0.0996,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
834,1,Mine Extraction_Entity,USA,2025-04-15,daily_state,ndc_balance,253.3,247.55,239.28,95.56,2.3194,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
835,2,Ore Processing_Entity,USA,2025-04-15,daily_state,ndc_balance,300.9,291.47,278.16,93.93,1.0116,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
836,3,Doré Production_Entity,USA,2025-04-15,daily_state,ndc_balance,244.71,235.03,221.58,92.4,0.9649,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
837,4,Refining_Entity,USA,2025-04-15,daily_state,ndc_balance,272.41,250.03,221.43,84.84,0.1957,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
838,5,Bar Casting & Assay_Entity,USA,2025-04-15,daily_state,ndc_balance,292.52,255.83,212.87,77.81,0.0737,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
839,6,Logistics & Vaulting_Entity,USA,2025-04-15,daily_state,ndc_balance,226.55,229.02,222.92,97.87,6.2142,index,simulated,Synthetic Generator - Baseline,,Baseline balanced scenario - healthy supply chain
